rank,cp,ivs,maxlevel,stat-product
1,1500,0 11 14,25.5,2041886
2,1498,0 15 11,25.5,2037436
3,1497,0 10 14,25.5,2033653
4,1498,2 14 14,25,2032438
5,1498,0 12 13,25.5,2031650
6,1500,1 8 14,25.5,2029561
7,1500,0 14 12,25.5,2029351
8,1495,0 14 11,25.5,2029351
9,1496,1 15 15,25,2028169
10,1491,1 15 14,25,2028169
11,1498,1 12 11,25.5,2025531
12,1500,0 0 15,26,2025437
13,1498,0 9 15,25.5,2025419
14,1494,0 9 14,25.5,2025419
15,1499,2 13 15,25,2024341
16,1495,2 13 14,25,2024341
17,1495,0 11 13,25.5,2023491
18,1498,0 4 12,26,2023168
19,1500,1 14 10,25.5,2023068
20,1496,2 15 13,25,2021985
21,1500,0 6 11,26,2021580
22,1497,1 7 14,25.5,2021277
23,1497,0 13 12,25.5,2021266
24,1492,0 13 11,25.5,2021266
25,1498,3 11 14,25,2020317
26,1499,0 15 5,26,2020219
27,1493,1 14 15,25,2020120
28,1488,1 14 14,25,2020120
29,1499,1 9 13,25.5,2019486
30,1494,0 15 10,25.5,2018744
31,1499,3 13 13,25,2018095
32,1497,5 15 14,24.5,2017563
33,1498,0 10 8,26,2017496
34,1500,1 11 12,25.5,2017397
35,1495,1 11 11,25.5,2017397
36,1495,0 8 15,25.5,2017186
37,1491,0 8 14,25.5,2017186
38,1500,2 5 14,25.5,2016933
39,1499,2 14 8,25.5,2016558
40,1496,2 12 15,25,2016243
41,1492,2 12 14,25,2016243
42,1498,0 1 14,26,2015984
43,1487,0 15 15,25,2015802
44,1482,0 15 14,25,2015802
45,1500,3 15 12,25,2015577
46,1496,3 15 11,25,2015577
47,1492,0 10 13,25.5,2015332
48,1497,1 13 10,25.5,2015008
49,1500,0 12 7,26,2015000
50,1500,0 3 13,26,2014774
51,1495,0 3 12,26,2014774
52,1493,2 14 13,25,2013961
53,1500,6 13 14,24.5,2013465
54,1498,2 9 11,25.5,2013329
55,1497,0 5 11,26,2013261
56,1494,0 12 12,25.5,2013180
57,1489,0 12 11,25.5,2013180
58,1498,1 6 15,25.5,2012993
59,1494,1 6 14,25.5,2012993
60,1498,1 15 9,25.5,2012322
61,1493,1 15 8,25.5,2012322
62,1496,0 14 5,26,2012202
63,1499,3 10 15,25,2012170
64,1495,3 10 14,25,2012170
65,1490,1 13 15,25,2012072
66,1486,1 13 14,25,2012072
67,1499,4 13 11,25,2011626
68,1498,0 7 10,26,2011446
69,1495,1 8 13,25.5,2011277
70,1500,2 11 10,25.5,2011077
71,1491,0 14 10,25.5,2010733
72,1498,1 1 12,26,2010241
73,1496,3 12 13,25,2010023
74,1487,1 15 13,25,2009731
75,1499,5 14 15,24.5,2009557
76,1494,5 14 14,24.5,2009557
77,1500,0 9 9,26,2009328
78,1495,0 9 8,26,2009328
79,1497,1 10 12,25.5,2009262
80,1492,1 10 11,25.5,2009262
81,1492,0 7 15,25.5,2008952
82,1488,0 7 14,25.5,2008952
83,1500,4 15 10,25,2008944
84,1500,1 3 11,26,2008872
85,1497,2 4 14,25.5,2008599
86,1497,2 13 8,25.5,2008524
87,1499,1 12 5,26,2008415
88,1493,2 11 15,25,2008146
89,1489,2 11 14,25,2008146
90,1497,4 8 14,25,2007901
91,1484,0 14 15,25,2007803
92,1479,0 14 14,25,2007803
93,1497,3 14 12,25,2007579
94,1493,3 14 11,25,2007579
95,1495,0 0 14,26,2007513
96,1489,0 9 13,25.5,2007172
97,1498,2 6 13,25.5,2007022
98,1494,1 12 10,25.5,2006948
99,1497,0 11 7,26,2006908
