rank,cp,ivs,maxlevel,stat-product
1,1500,0 15 15,33,1814070
2,1498,0 13 14,33.5,1804715
3,1495,0 14 15,33,1802290
4,1498,0 14 13,33.5,1802284
5,1500,1 13 15,33,1801362
6,1496,0 15 14,33,1799786
7,1499,0 15 12,33.5,1799666
8,1500,1 14 14,33,1798936
9,1499,0 10 15,34,1797059
10,1497,1 15 15,32.5,1796329
11,1493,1 15 14,32.5,1796329
12,1500,1 15 13,33,1796323
13,1496,1 15 12,33,1796323
14,1499,1 15 10,33.5,1796089
15,1497,2 14 14,32.5,1795416
16,1500,2 14 12,33,1795410
17,1500,0 11 14,34,1794986
18,1497,0 12 15,33.5,1792841
19,1493,0 12 14,33.5,1792841
20,1498,2 15 13,32.5,1792808
21,1500,0 12 13,34,1792724
22,1496,0 12 12,34,1792724
23,1494,2 15 15,32,1792700
24,1500,2 15 11,33,1792687
25,1498,0 12 10,34.5,1792385
26,1497,1 11 14,33.5,1791762
27,1498,3 14 15,32,1791724
28,1500,1 11 12,34,1791645
29,1490,0 13 15,33,1790510
30,1493,0 13 13,33.5,1790504
31,1496,0 13 11,34,1790274
32,1499,0 13 9,34.5,1789821
33,1495,1 12 15,33,1789511
34,1498,1 12 13,33.5,1789505
35,1500,1 12 11,34,1789275
36,1499,3 15 14,32,1789122
37,1499,2 11 15,33,1788369
38,1491,0 14 14,33,1788099
39,1494,0 14 12,33.5,1787980
40,1497,0 14 10,34,1787636
41,1495,1 13 14,33,1787178
42,1499,0 14 8,34.5,1787067
43,1498,1 13 12,33.5,1787059
44,1496,0 8 14,34.5,1786782
45,1499,0 8 12,35,1786560
46,1499,2 12 14,33,1786116
47,1491,0 15 13,33,1785502
48,1500,1 7 14,34.5,1785382
49,1499,4 15 12,32,1785373
50,1494,0 15 11,33.5,1785269
51,1490,0 15 10,33.5,1785269
52,1500,4 15 15,31.5,1785264
53,1496,4 15 14,31.5,1785264
54,1494,0 9 15,34,1784998
55,1497,0 9 13,34.5,1784883
56,1497,0 15 9,34,1784809
57,1492,0 15 8,34,1784809
58,1493,1 14 15,32.5,1784665
59,1496,1 14 13,33,1784659
60,1491,1 14 12,33,1784659
61,1499,0 9 11,35,1784550
62,1498,1 14 11,33.5,1784426
63,1494,1 14 10,33.5,1784426
64,1500,5 14 14,31.5,1784166
65,1499,0 15 7,34.5,1784123
66,1495,0 15 6,34.5,1784123
67,1497,1 14 8,34,1783966
68,1498,1 8 15,34,1783682
69,1497,2 13 15,32.5,1783681
70,1492,2 13 14,32.5,1783681
71,1500,2 13 13,33,1783675
72,1495,2 13 12,33,1783675
73,1498,2 13 10,33.5,1783442
74,1499,1 14 6,34.5,1783281
75,1497,0 15 4,35,1783210
76,1495,0 10 14,34,1783019
77,1497,0 10 12,34.5,1782794
78,1496,3 12 14,32.5,1782557
79,1499,3 12 12,33,1782551
80,1500,0 10 10,35,1782349
81,1499,0 15 2,35.5,1782071
82,1491,1 15 11,33,1781952
83,1499,1 9 14,34,1781786
84,1494,1 15 9,33.5,1781604
85,1500,5 15 13,31.5,1781461
86,1500,4 11 14,32.5,1781292
87,1497,5 15 15,31,1781234
88,1493,2 14 13,32.5,1781167
89,1490,2 14 15,32,1781059
90,1496,2 14 11,33,1781046
91,1497,1 15 7,34,1781028
92,1492,0 11 15,33.5,1780968
93,1495,0 11 13,34,1780852
94,1491,0 11 12,34,1780852
95,1498,2 14 9,33.5,1780698
96,1498,0 11 11,34.5,1780515
97,1493,0 11 10,34.5,1780515
98,1499,1 15 5,34.5,1780223
99,1497,3 13 13,32.5,1780121
100,1494,3 13 15,32,1780014
101,1500,3 13 11,33,1780001
102,1500,0 11 9,35,1779957
103,1496,0 11 8,35,1779957
104,1496,1 10 15,33.5,1779817
105,1492,1 10 14,33.5,1779817
106,1499,1 10 13,34,1779701
107,1495,1 10 12,34,1779701
108,1497,1 10 10,34.5,1779364
109,1498,0 11 6,35.5,1779178
110,1499,0 4 14,35.5,1778888
111,1497,4 12 15,32,1778829
112,1500,1 10 8,35,1778806
113,1500,2 9 15,33.5,1778522
114,1496,2 9 14,33.5,1778522
115,1491,0 12 11,34,1778496
116,1490,2 15 14,32,1778472
117,1493,2 15 12,32.5,1778466
118,1499,2 9 12,34,1778405
