rank,cp,ivs,maxlevel,stat-product
1,1500,0 15 9,21.5,1770346
2,1499,0 12 12,21.5,1769638
3,1495,1 15 15,21,1765852
4,1500,0 13 11,21.5,1765234
5,1498,2 14 15,21,1764728
6,1500,1 15 7,21.5,1764518
7,1498,0 10 14,21.5,1763975
8,1500,0 14 10,21.5,1760672
9,1496,0 14 9,21.5,1760672
10,1498,2 15 14,21,1760229
11,1495,2 15 13,21,1760229
12,1499,0 11 13,21.5,1759807
13,1495,0 11 12,21.5,1759807
14,1499,1 13 9,21.5,1759539
15,1498,3 14 13,21,1759067
16,1498,1 10 12,21.5,1758512
17,1487,0 15 15,21,1757280
18,1491,1 14 15,21,1756202
19,1497,0 15 8,21.5,1755953
20,1493,0 15 7,21.5,1755953
21,1496,0 12 11,21.5,1755481
22,1494,2 13 15,21,1755031
23,1500,1 14 8,21.5,1754876
24,1496,1 14 7,21.5,1754876
25,1498,3 15 12,21,1754468
26,1494,3 15 11,21,1754468
27,1499,1 11 11,21.5,1754244
28,1498,0 9 15,21.5,1754065
29,1494,0 9 14,21.5,1754065
30,1497,3 12 15,21,1753767
31,1499,2 13 7,21.5,1753706
32,1497,4 14 11,21,1753270
33,1497,1 8 14,21.5,1752663
34,1500,0 15 0,22,1752617
35,1500,4 11 15,21,1752408
36,1491,1 15 14,21,1751725
37,1487,1 15 13,21,1751725
38,1500,2 7 14,21.5,1751165
39,1496,0 13 10,21.5,1750998
40,1492,0 13 9,21.5,1750998
41,1494,2 14 14,21,1750610
42,1491,2 14 13,21,1750610
43,1496,1 15 6,21.5,1750055
44,1495,0 10 13,21.5,1749975
45,1491,0 10 12,21.5,1749975
46,1499,1 12 10,21.5,1749818
47,1495,1 12 9,21.5,1749818
48,1497,3 13 14,21,1749402
49,1494,3 13 13,21,1749402
50,1499,2 14 6,21.5,1748941
51,1498,1 9 13,21.5,1748633
52,1494,1 9 12,21.5,1748633
53,1498,4 15 10,21,1748571
54,1498,2 11 9,21.5,1748544
55,1500,4 12 14,21,1748101
56,1497,4 12 13,21,1748101
57,1500,0 13 2,22,1748029
58,1499,0 3 13,22,1747788
59,1499,0 10 5,22,1747707
60,1483,0 14 15,21,1747677
61,1497,2 8 12,21.5,1747194
62,1500,5 11 13,21,1746707
63,1486,1 13 15,21,1746553
64,1498,0 7 8,22,1746420
65,1493,0 14 8,21.5,1746357
66,1489,0 14 7,21.5,1746357
67,1491,2 15 12,21,1746033
68,1487,2 15 11,21,1746033
69,1491,0 11 11,21.5,1745728
70,1500,3 7 12,21.5,1745659
71,1498,7 15 14,20.5,1745619
72,1490,2 12 15,21,1745335
73,1496,1 13 8,21.5,1745234
74,1492,1 13 7,21.5,1745234
75,1494,3 14 12,21,1744881
76,1490,3 14 11,21,1744881
77,1494,1 10 11,21.5,1744444
78,1500,0 4 12,22,1744166
79,1493,0 8 15,21.5,1744155
80,1490,0 8 14,21.5,1744155
81,1493,3 11 15,21,1744023
82,1499,2 12 8,21.5,1744017
83,1495,2 12 7,21.5,1744017
84,1500,2 15 5,21.5,1744017
85,1496,2 15 4,21.5,1744017
86,1497,4 13 12,21,1743636
87,1493,4 13 11,21,1743636
88,1484,0 15 14,21,1743222
89,1480,0 15 13,21,1743222
90,1499,0 11 4,22,1743120
91,1497,2 9 11,21.5,1743064
92,1500,0 14 1,22,1743040
93,1496,0 14 0,22,1743040
94,1499,3 14 4,21.5,1742866
95,1498,3 11 7,21.5,1742707
96,1496,1 7 15,21.5,1742705
97,1493,1 7 14,21.5,1742705
98,1496,4 10 15,21,1742618
99,1497,5 15 8,21,1742536
100,1500,5 12 12,21,1742300
101,1496,5 12 11,21,1742300
102,1498,0 8 7,22,1742235
103,1487,1 14 14,21,1742153
104,1483,1 14 13,21,1742153
105,1499,1 13 0,22,1741918
106,1500,3 8 11,21.5,1741589
107,1489,0 15 6,21.5,1741560
108,1492,0 12 10,21.5,1741324
109,1488,0 12 9,21.5,1741324
110,1500,6 14 8,21,1741266
111,1499,2 6 15,21.5,1741158
112,1496,2 6 14,21.5,1741158
113,1499,5 9 15,21,1741119
114,1490,2 13 14,21,1740991
115,1486,2 13 13,21,1740991
116,1497,0 1 15,22,1740947
117,1499,6 11 11,21,1740871
118,1492,1 14 6,21.5,1740492
119,1500,0 5 11,22,1740384
120,1497,0 5 10,22,1740384
121,1491,3 15 10,21,1740204
122,1490,0 9 13,21.5,1740144
123,1487,0 9 12,21.5,1740144
124,1495,1 11 10,21.5,1740097
125,1491,1 11 9,21.5,1740097
126,1493,3 12 14,21,1739736
127,1489,3 12 13,21,1739736
128,1498,8 15 12,20.5,1739594
129,1499,3 5 14,21.5,1739514
130,1495,2 13 6,21.5,1739331
131,1500,1 0 15,22,1739088
132,1494,4 14 10,21,1739015
133,1498,2 10 10,21.5,1738776
134,1494,2 10 9,21.5,1738776
135,1499,1 4 10,22,1738764
136,1493,1 8 13,21.5,1738753
137,1490,1 8 12,21.5,1738753
138,1496,4 11 14,21,1738389
139,1492,4 11 13,21,1738389
140,1500,0 12 3,22,1738372
141,1496,0 12 2,22,1738372
142,1498,3 12 6,21.5,1738078
143,1479,0 13 15,21,1738075
144,1499,0 9 6,22,1737889
145,1495,0 9 5,22,1737889
146,1499,3 15 3,21.5,1737839
147,1497,5 13 10,21,1737735
148,1484,1 15 12,21,1737598
149,1480,1 15 11,21,1737598
150,1498,0 2 14,22,1737567
151,1495,0 2 13,22,1737567
152,1495,6 15 15,20.5,1737385
153,1491,6 15 14,20.5,1737385
154,1497,3 9 9,21.5,1737360
155,1496,2 7 13,21.5,1737267
156,1493,2 7 12,21.5,1737267
157,1499,1 11 2,22,1737147
158,1499,5 10 14,21,1736948
159,1495,5 10 13,21,1736948
160,1482,1 12 15,21,1736903
161,1488,0 13 8,21.5,1736762
162,1485,0 13 7,21.5,1736762
163,1498,1 8 5,22,1736500
164,1487,2 14 12,21,1736492
165,1483,2 14 11,21,1736492
166,1497,0 6 9,22,1736440
167,1493,0 6 8,22,1736440
168,1500,6 12 10,21,1736364
169,1497,7 14 15,20.5,1736080
170,1494,7 14 14,20.5,1736080
171,1487,0 10 11,21.5,1735976
172,1500,4 8 9,21.5,1735850
173,1497,1 1 13,22,1735772
174,1499,3 6 13,21.5,1735684
175,1496,3 6 12,21.5,1735684
176,1485,2 11 15,21,1735639
177,1492,1 12 8,21.5,1735592
178,1488,1 12 7,21.5,1735592
179,1492,1 15 5,21.5,1735592
180,1489,1 15 4,21.5,1735592
181,1498,6 9 13,21,1735415
182,1490,3 13 12,21,1735294
183,1486,3 13 11,21,1735294
184,1500,1 5 9,22,1734882
185,1496,1 5 8,22,1734882
186,1500,8 13 15,20.5,1734685
187,1497,8 13 14,20.5,1734685
188,1490,1 9 11,21.5,1734643
189,1496,2 14 5,21.5,1734487
190,1492,2 14 4,21.5,1734487
191,1495,2 11 8,21.5,1734328
192,1491,2 11 7,21.5,1734328
193,1488,3 10 15,21,1734280
