rank,cp,ivs,maxlevel,stat-product
1,1499,0 15 15,32.5,1992096
2,1495,0 15 14,32.5,1992096
3,1498,0 15 12,33,1992089
4,1499,0 12 15,33,1991836
5,1500,0 15 10,33.5,1991829
6,1500,1 15 13,32.5,1989461
7,1497,1 15 15,32,1989341
8,1498,0 13 14,33,1986777
9,1498,0 10 14,33.5,1986050
10,1497,1 13 14,32.5,1984156
11,1500,1 13 12,33,1984149
12,1500,3 15 14,31.5,1983573
13,1495,0 14 15,32.5,1981556
14,1491,0 14 14,32.5,1981556
15,1498,0 14 13,33,1981549
16,1494,0 14 12,33,1981549
17,1499,2 13 15,32,1981325
18,1496,0 14 10,33.5,1981290
19,1495,0 11 15,33,1981127
20,1498,0 11 13,33.5,1981120
21,1499,0 14 8,34,1980780
22,1496,1 14 13,32.5,1978935
23,1493,1 14 15,32,1978815
24,1499,1 14 11,33,1978801
25,1500,1 11 14,33,1978631
26,1500,1 8 14,33.5,1977559
27,1490,0 15 13,32.5,1976286
28,1494,0 12 14,33,1976152
29,1493,0 15 11,33,1976152
30,1498,2 14 14,32,1976111
31,1497,0 12 12,33.5,1976021
32,1498,2 11 14,32.5,1975934
33,1496,0 15 9,33.5,1975766
34,1500,0 12 10,34,1975641
35,1499,0 9 15,33.5,1975256
36,1494,0 9 14,33.5,1975256
37,1497,0 9 12,34,1975127
38,1498,0 15 7,34,1975127
39,1500,0 9 10,34.5,1974753
40,1498,0 6 15,34,1973585
41,1492,1 15 14,32,1973552
42,1497,1 12 15,32.5,1973545
43,1493,1 12 14,32.5,1973545
44,1496,1 15 12,32.5,1973545
45,1500,1 12 13,33,1973538
46,1496,1 12 12,33,1973538
47,1498,1 15 10,33,1973284
48,1498,1 12 10,33.5,1973281
49,1499,3 14 12,32,1973199
50,1500,3 14 15,31.5,1973078
51,1496,3 14 14,31.5,1973078
52,1497,1 9 15,33,1972774
53,1500,1 9 13,33.5,1972767
54,1491,0 13 15,32.5,1971016
55,1494,0 13 13,33,1971009
56,1490,0 13 12,33,1971009
57,1498,2 12 13,32.5,1970848
58,1497,0 13 11,33.5,1970751
59,1492,0 13 10,33.5,1970751
60,1495,2 12 15,32,1970729
61,1498,2 15 13,32,1970729
62,1493,2 15 12,32,1970729
63,1495,2 15 15,31.5,1970608
64,1490,2 15 14,31.5,1970608
65,1496,2 15 10,32.5,1970594
66,1491,0 10 15,33,1970418
67,1494,0 10 13,33.5,1970411
68,1500,0 13 9,34,1970244
69,1495,0 13 8,34,1970244
70,1499,2 15 8,33,1970202
71,1497,0 10 11,34,1970158
72,1498,4 14 15,31,1969835
73,1499,0 10 9,34.5,1969659
74,1497,0 13 6,34.5,1969487
75,1498,0 7 14,34,1969045
76,1500,0 7 12,34.5,1968796
77,1500,0 13 4,35,1968479
78,1492,1 13 13,32.5,1968408
79,1489,1 13 15,32,1968290
80,1495,1 13 11,33,1968275
81,1500,3 12 14,32,1967951
82,1496,1 10 14,33,1967936
83,1498,1 13 9,33.5,1967891
84,1499,1 10 12,33.5,1967805
85,1496,3 15 13,31.5,1967704
86,1499,3 15 11,32,1967697
87,1492,3 15 15,31,1967454
88,1500,3 9 14,32.5,1967432
89,1500,1 13 7,34,1967254
90,1497,0 4 14,34.5,1966897
91,1500,1 7 15,33.5,1966693
92,1496,1 7 14,33.5,1966693
93,1499,0 4 12,35,1966652
94,1499,1 7 12,34,1966564
95,1489,0 14 11,33,1965696
96,1494,2 13 14,32,1965600
97,1497,2 13 12,32.5,1965593
98,1490,0 11 14,33,1965528
99,1493,0 11 12,33.5,1965397
100,1500,2 13 10,33,1965332
101,1492,0 14 9,33.5,1965312
102,1499,2 10 15,32.5,1965254
103,1494,2 10 14,32.5,1965254
104,1497,2 10 12,33,1965247
105,1496,0 11 10,34,1965019
106,1500,2 10 10,33.5,1964990
107,1498,4 12 14,31.5,1964846
108,1494,0 14 7,34,1964676
109,1500,1 4 15,34,1964667
110,1498,4 15 14,31,1964470
111,1494,0 8 15,33.5,1964462
112,1490,0 8 14,33.5,1964462
113,1499,0 11 8,34.5,1964393
114,1497,0 8 13,34,1964334
115,1493,0 8 12,34,1964334
116,1498,2 7 15,33,1964136
117,1500,0 8 11,34.5,1963962
118,1495,0 8 10,34.5,1963962
119,1500,0 1 15,35,1963955
120,1497,0 14 5,34.5,1963789
121,1498,0 8 8,35,1963346
122,1489,1 14 14,32,1963110
123,1492,1 14 12,32.5,1963103
124,1493,1 11 15,32.5,1962935
125,1496,1 11 13,33,1962928
126,1491,1 11 12,33,1962928
127,1495,1 14 10,33,1962843
128,1500,3 13 13,32,1962703
129,1495,3 13 12,32,1962703
130,1499,1 11 11,33.5,1962672
131,1494,1 11 10,33.5,1962672
132,1499,0 14 3,35,1962650
133,1494,0 5 15,34,1962620
134,1496,3 13 15,31.5,1962583
135,1492,3 13 14,31.5,1962583
136,1498,3 13 10,32.5,1962568
137,1497,0 5 13,34.5,1962494
138,1500,0 8 6,35.5,1962487
139,1500,3 10 13,32.5,1962483
140,1497,3 10 15,32,1962365
141,1497,1 14 8,33.5,1962329
142,1497,1 11 8,34,1962166
143,1499,0 5 11,35,1962128
144,1493,1 8 15,33,1961994
145,1496,1 8 13,33.5,1961987
146,1498,1 8 11,34,1961735
147,1500,1 14 6,34,1961563
148,1500,5 12 15,31,1961534
149,1499,1 11 6,34.5,1961412
150,1498,5 15 12,31,1961281
151,1499,5 15 15,30.5,1961027
152,1495,5 15 14,30.5,1961027
153,1490,0 12 13,33,1960468
154,1494,2 14 13,32,1960302
155,1489,2 14 12,32,1960302
156,1499,1 5 14,34,1960269
157,1494,2 11 13,32.5,1960252
158,1493,0 12 11,33.5,1960213
159,1491,2 14 15,31.5,1960182
160,1497,2 14 11,32.5,1960168
161,1492,2 14 10,32.5,1960168
162,1491,2 11 15,32,1960134
163,1497,2 11 11,33,1960120
164,1500,0 2 14,35,1959866
165,1500,2 14 9,33,1959778
166,1495,2 14 8,33,1959778
167,1500,2 11 9,33.5,1959737
168,1496,0 12 9,34,1959708
169,1491,0 12 8,34,1959708
170,1490,0 9 13,33.5,1959703
171,1491,0 15 8,33.5,1959703
172,1497,4 13 13,31.5,1959607
173,1492,0 9 11,34,1959451
174,1498,2 8 14,33,1959436
175,1494,4 13 15,31,1959357
176,1498,2 14 6,33.5,1959134
177,1495,0 9 9,34.5,1958955
178,1498,0 12 7,34.5,1958955
179,1493,0 12 6,34.5,1958955
180,1494,0 15 6,34,1958937
181,1500,2 14 4,34,1958235
182,1497,0 9 7,35,1958213
183,1494,0 6 14,34,1958166
184,1500,0 12 5,35,1957952
185,1496,0 12 4,35,1957952
186,1496,0 6 12,34.5,1957919
187,1496,0 15 4,34.5,1957919
188,1497,2 5 14,33.5,1957842
189,1498,1 2 14,34.5,1957762
190,1500,6 15 13,30.5,1957762
191,1491,1 12 11,33,1957750
192,1500,2 5 12,34,1957714
193,1491,1 15 11,32.5,1957630
194,1499,0 6 10,35,1957430
195,1497,6 15 15,30,1957375
196,1496,3 11 14,32,1957371
197,1494,1 12 9,33.5,1957367
198,1499,3 11 12,32.5,1957364
199,1492,3 14 13,31.5,1957293
200,1495,3 14 11,32,1957286
201,1492,1 9 14,33,1957241
202,1494,1 15 9,33,1957241
203,1489,1 15 8,33,1957241
204,1500,0 9 5,35.5,1957227
205,1495,1 9 12,33.5,1957110
206,1498,3 14 9,32.5,1957022
207,1498,1 9 10,34,1956734
208,1496,1 12 7,34,1956734
209,1498,0 12 2,35.5,1956701
210,1500,3 8 15,32.5,1956681
211,1496,3 8 14,32.5,1956681
212,1499,3 8 12,33,1956674
213,1498,0 15 2,35,1956647
214,1497,1 15 7,33.5,1956597
215,1492,1 15 6,33.5,1956597
216,1500,3 14 7,33,1956502
217,1499,5 10 14,31.5,1956341
218,1499,5 13 14,31,1956304
219,1500,1 9 8,34.5,1956111
220,1499,1 12 5,34.5,1955850
221,1497,0 3 15,34.5,1955847
222,1493,0 3 14,34.5,1955847
223,1496,1 6 15,33.5,1955827
224,1492,1 6 14,33.5,1955827
225,1499,1 6 13,34,1955699
226,1495,1 6 12,34,1955699
227,1499,1 15 5,34,1955699
228,1494,1 15 4,34,1955699
229,1500,0 3 13,35,1955603
230,1495,0 3 12,35,1955603
231,1497,1 6 10,34.5,1955329
232,1500,3 5 15,33,1955212
233,1498,0 3 10,35.5,1955123
234,1500,0 15 0,35.5,1955123
235,1490,2 12 14,32,1955089
236,1493,2 12 12,32.5,1955082
237,1489,2 15 11,32,1954836
238,1496,2 12 10,33,1954822
239,1489,0 10 12,33.5,1954773
240,1500,1 6 8,35,1954716
241,1495,2 9 15,32.5,1954573
242,1490,2 9 14,32.5,1954573
243,1492,2 15 9,32.5,1954573
244,1498,2 9 13,33,1954566
245,1493,2 9 12,33,1954566
246,1496,1 15 2,34.5,1954547
247,1500,0 3 8,36,1954406
248,1497,4 11 12,32,1954403
249,1492,0 10 10,34,1954397
250,1496,2 9 10,33.5,1954311
251,1499,2 12 8,33.5,1954311
252,1498,4 11 15,31.5,1954283
253,1494,4 11 14,31.5,1954283
254,1500,4 11 10,32.5,1954268
255,1490,0 13 7,34,1954226
256,1497,4 14 12,31.5,1954198
257,1494,4 14 14,31,1954076
258,1500,4 14 10,32,1954062
259,1495,2 15 7,33,1954053
260,1499,2 9 8,34,1953808
261,1495,0 10 8,34.5,1953775
262,1498,4 8 15,32,1953721
263,1490,0 7 15,33.5,1953668
264,1495,1 3 15,34,1953630
265,1493,0 7 13,34,1953541
266,1498,1 3 13,34.5,1953504
267,1493,0 13 5,34.5,1953343
268,1494,2 6 15,33,1953284
269,1497,2 6 13,33.5,1953277
270,1497,2 15 5,33.5,1953277
271,1496,0 7 11,34.5,1953171
272,1491,0 7 10,34.5,1953171
273,1498,1 15 0,35,1953140
274,1500,6 13 12,31,1953047
275,1500,2 6 11,34,1953027
276,1497,0 10 6,35,1952906
277,1497,6 13 14,30.5,1952794
278,1496,0 0 15,35,1952732
279,1498,0 7 9,35,1952558
280,1494,0 7 8,35,1952558
281,1498,0 0 13,35.5,1952493
282,1491,1 13 10,33,1952402
283,1489,1 10 15,32.5,1952324
284,1492,1 10 13,33,1952317
285,1499,2 15 3,34,1952245
286,1495,0 13 3,35,1952210
287,1496,3 12 13,32,1952207
288,1491,3 12 12,32,1952207
289,1492,3 12 15,31.5,1952088
290,1499,3 12 11,32.5,1952073
291,1494,3 12 10,32.5,1952073
292,1495,1 10 11,33.5,1952063
293,1490,1 10 10,33.5,1952063
294,1493,1 13 8,33.5,1951891
295,1491,3 15 12,31.5,1951836
296,1496,3 9 13,32.5,1951817
297,1499,0 10 4,35.5,1951792
298,1496,0 7 6,35.5,1951704
299,1492,3 9 15,32,1951700
300,1494,3 15 10,32,1951700
301,1499,3 9 11,33,1951685
302,1497,3 12 8,33,1951685
303,1490,0 4 15,34,1951656
304,1497,1 10 9,34,1951560
305,1493,1 10 8,34,1951560
306,1492,0 4 13,34.5,1951530
307,1497,3 15 8,32.5,1951305
308,1499,5 11 13,31.5,1951237
309,1491,1 7 13,33.5,1951207
310,1495,0 4 11,35,1951166
311,1496,1 13 6,34,1951129
312,1500,3 12 6,33.5,1951044
313,1496,5 11 15,31,1950989
314,1494,1 7 11,34,1950957
315,1499,5 14 13,31,1950904
316,1494,5 14 12,31,1950904
317,1498,5 14 10,31.5,1950897
318,1497,0 13 1,35.5,1950827
319,1500,1 10 7,34.5,1950810
320,1495,1 10 6,34.5,1950810
321,1500,3 6 14,33,1950653
322,1500,3 15 6,33,1950653
323,1495,5 14 15,30.5,1950651
324,1491,5 14 14,30.5,1950651
325,1498,0 7 4,36,1950608
326,1497,0 4 9,35.5,1950564
327,1497,1 7 9,34.5,1950462
328,1498,1 13 4,34.5,1950115
329,1490,2 13 13,32,1949875
330,1497,1 10 4,35,1949812
331,1493,2 13 11,32.5,1949741
332,1500,0 4 7,36,1949724
333,1499,1 7 7,35,1949724
334,1489,0 11 11,33.5,1949674
335,1490,2 10 13,32.5,1949656
336,1493,2 10 11,33,1949525
337,1496,2 13 9,33,1949354
338,1491,2 13 8,33,1949354
339,1495,1 4 14,34,1949318
340,1492,0 11 9,34,1949172
341,1496,2 10 9,33.5,1949143
342,1493,4 12 13,31.5,1949128
343,1497,4 12 11,32,1949120
344,1498,7 13 15,30,1949077
345,1498,1 4 12,34.5,1949072
346,1490,4 12 15,31,1948879
347,1498,4 9 14,32,1948865
348,1499,4 12 9,32.5,1948858
349,1500,1 13 2,35,1948848
350,1496,0 1 14,35,1948731
351,1498,2 13 7,33.5,1948713
352,1494,2 13 6,33.5,1948713
353,1499,3 3 14,33.5,1948703
354,1494,2 7 14,33,1948670
355,1493,4 15 13,31,1948628
356,1489,4 15 12,31,1948628
357,1496,4 15 11,31.5,1948621
358,1492,4 15 10,31.5,1948621
359,1500,1 4 10,35,1948586
360,1490,0 14 6,34,1948572
361,1499,1 10 2,35.5,1948566
362,1497,2 7 12,33.5,1948541
363,1498,2 10 7,34,1948513
364,1494,0 11 7,34.5,1948423
365,1489,0 11 6,34.5,1948423
366,1490,4 15 15,30.5,1948375
367,1498,0 1 12,35.5,1948373
368,1499,4 15 9,32,1948354
369,1495,4 15 8,32,1948354
370,1500,2 0 14,34.5,1948333
371,1491,0 8 9,34.5,1948250
372,1500,2 7 10,34,1948166
373,1497,4 6 14,32.5,1947827
374,1498,4 15 6,32.5,1947827
375,1500,4 6 12,33,1947820
376,1496,2 13 4,34,1947819
377,1500,2 10 5,34.5,1947633
378,1492,0 14 4,34.5,1947559
379,1500,6 14 11,31,1947527
380,1493,0 8 7,35,1947513
381,1496,0 11 5,35,1947426
382,1492,0 11 4,35,1947426
383,1496,6 14 13,30.5,1947404
384,1489,0 5 14,34,1947288
385,1492,0 5 12,34.5,1947041
386,1500,4 15 4,33,1947041
387,1493,6 14 15,30,1947019
388,1498,2 4 15,33.5,1946904
389,1493,2 4 14,33.5,1946904
390,1490,1 14 9,33,1946885
391,1491,3 13 11,32,1946875
392,1490,1 11 9,33.5,1946844
393,1492,3 10 14,32,1946790
394,1495,3 10 12,32.5,1946783
395,1496,2 4 12,34,1946777
396,1498,2 13 2,34.5,1946671
397,1498,1 1 15,34.5,1946638
398,1494,1 1 14,34.5,1946638
399,1494,3 13 9,32.5,1946613
400,1495,0 5 10,35,1946556
401,1495,0 8 5,35.5,1946532
402,1498,3 10 10,33,1946525
403,1491,1 8 12,33.5,1946416
404,1499,2 4 10,34.5,1946408
405,1497,1 1 12,35,1946396
406,1494,0 14 2,35,1946295
407,1493,1 14 7,33.5,1946245
408,1492,1 11 7,34,1946214
409,1498,0 11 3,35.5,1946181
410,1494,0 11 2,35.5,1946181
411,1496,3 13 7,33,1946095
412,1494,1 8 10,34,1946041
413,1499,5 12 12,31.5,1945964
414,1500,9 15 15,29.5,1945939
415,1496,3 7 15,32.5,1945930
416,1492,3 7 14,32.5,1945930
417,1499,3 7 13,33,1945923
418,1495,3 7 12,33,1945923
419,1499,1 1 10,35.5,1945918
420,1495,5 12 14,31,1945842
421,1497,0 5 8,35.5,1945831
422,1499,5 9 12,32,1945828
423,1500,5 9 15,31.5,1945708
424,1495,5 9 14,31.5,1945708
425,1498,3 7 10,33.5,1945669
426,1496,1 8 8,34.5,1945422
427,1495,1 14 5,34,1945352
428,1490,1 14 4,34,1945352
429,1494,5 15 11,31,1945336
430,1495,1 11 5,34.5,1945335
431,1499,3 13 5,33.5,1945322
432,1497,0 8 3,36,1945308
433,1500,2 13 0,35,1945269
434,1491,5 15 13,30.5,1945213
435,1497,5 15 9,31.5,1945198
436,1500,3 7 8,34,1945168
437,1492,1 5 15,33.5,1944961
438,1499,0 5 6,36,1944866
439,1495,1 5 13,34,1944834
440,1490,1 5 12,34,1944834
441,1500,5 6 15,32,1944799
442,1500,5 15 7,32,1944799
443,1493,0 2 15,34.5,1944797
444,1496,0 14 0,35.5,1944779
445,1500,0 11 1,36,1944689
446,1489,2 11 12,32.5,1944570
447,1499,1 8 6,35,1944557
448,1495,0 2 13,35,1944555
449,1491,0 2 12,35,1944555
450,1498,1 5 11,34.5,1944466
451,1493,1 5 10,34.5,1944466
452,1497,2 1 15,34,1944347
453,1492,2 11 10,33,1944312
454,1498,7 11 14,30.5,1944292
455,1496,3 4 15,33,1944289
456,1499,3 4 13,33.5,1944282
457,1499,2 1 13,34.5,1944221
458,1497,1 11 3,35,1944207
459,1497,1 14 3,34.5,1944205
460,1493,1 14 2,34.5,1944205
461,1498,0 2 11,35.5,1944077
462,1493,0 2 10,35.5,1944077
463,1491,2 8 15,32.5,1943892
464,1494,2 8 13,33,1943885
465,1489,2 8 12,33,1943885
466,1500,1 5 9,35,1943856
467,1495,1 5 8,35,1943856
468,1499,0 8 1,36.5,1943840
469,1497,4 10 13,32,1943838
470,1493,4 10 12,32,1943838
471,1493,4 13 12,31.5,1943804
472,1495,2 11 8,33.5,1943804
473,1494,4 10 15,31.5,1943719
474,1490,4 10 14,31.5,1943719
475,1491,2 14 7,33,1943714
476,1500,4 10 11,32.5,1943705
477,1496,4 10 10,32.5,1943705
478,1498,7 14 14,30,1943697
479,1490,4 13 14,31,1943682
480,1496,4 13 10,32,1943668
481,1496,2 8 11,33.5,1943632
482,1492,2 8 10,33.5,1943632
483,1500,0 2 9,36,1943364
484,1496,0 2 8,36,1943364
485,1499,4 10 8,33,1943319
486,1499,4 13 8,32.5,1943275
487,1490,0 9 8,34.5,1943157
488,1499,2 8 9,34,1943131
489,1495,2 8 8,34,1943131
490,1497,4 7 13,32.5,1943104
491,1498,2 11 6,34,1943045
492,1498,1 5 6,35.5,1943006
493,1494,4 7 15,32,1942986
494,1500,4 7 11,33,1942972
495,1493,2 14 5,33.5,1942943
496,1499,1 11 1,35.5,1942829
497,1499,1 14 1,35,1942805
498,1494,1 14 0,35,1942805
499,1489,0 6 13,34,1942748
500,1489,0 15 5,34,1942748
501,1500,6 12 13,31,1942602
502,1496,6 12 12,31,1942602
503,1499,6 12 10,31.5,1942595
504,1491,1 2 15,34,1942592
505,1494,1 2 13,34.5,1942467
506,1490,2 5 15,33,1942433
507,1493,2 5 13,33.5,1942426
508,1498,0 2 6,36.5,1942416
