rank,cp,ivs,maxlevel,stat-product
1,1230,15 15 15,40,1221816
2,1223,14 15 15,40,1213984
3,1225,15 14 15,40,1211099
4,1222,15 15 13,40,1210709
5,1226,15 15 14,40,1210709
6,1215,13 15 15,40,1206152
7,1217,14 14 15,40,1203335
8,1214,14 15 13,40,1202948
9,1218,14 15 14,40,1202948
10,1220,15 13 15,40,1200381
11,1216,15 14 13,40,1200089
12,1221,15 14 14,40,1200089
13,1217,15 15 12,40,1199601
14,1207,12 15 15,40,1198320
15,1209,13 14 15,40,1195572
16,1206,13 15 13,40,1195187
17,1210,13 15 14,40,1195187
18,1212,14 13 15,40,1192686
19,1208,14 14 13,40,1192396
20,1213,14 14 14,40,1192396
21,1209,14 15 12,40,1191912
22,1199,11 15 15,40,1190488
23,1214,15 12 15,40,1189663
24,1211,15 13 13,40,1189468
25,1215,15 13 14,40,1189468
26,1212,15 14 12,40,1189079
27,1213,15 15 11,40,1188494
28,1201,12 14 15,40,1187808
29,1198,12 15 13,40,1187426
30,1202,12 15 14,40,1187426
31,1204,13 13 15,40,1184991
32,1201,13 14 13,40,1184703
33,1205,13 14 14,40,1184703
34,1202,13 15 12,40,1184222
35,1191,10 15 15,40,1182656
36,1206,14 12 15,40,1182037
37,1203,14 13 13,40,1181844
38,1207,14 13 14,40,1181844
39,1204,14 14 12,40,1181456
40,1205,14 15 11,40,1180876
41,1194,11 14 15,40,1180045
42,1190,11 15 13,40,1179665
43,1195,11 15 14,40,1179665
44,1209,15 11 15,40,1178946
45,1205,15 12 13,40,1178848
46,1210,15 12 14,40,1178848
47,1206,15 13 12,40,1178556
48,1207,15 14 11,40,1178069
49,1208,15 15 10,40,1177387
50,1196,12 13 15,40,1177297
51,1193,12 14 13,40,1177010
52,1197,12 14 14,40,1177010
53,1194,12 15 12,40,1176532
54,1183,9 15 15,40,1174823
55,1199,13 12 15,40,1174411
56,1195,13 13 13,40,1174219
57,1200,13 13 14,40,1174219
58,1196,13 14 12,40,1173834
59,1197,13 15 11,40,1173257
60,1186,10 14 15,40,1172281
61,1182,10 15 13,40,1171904
62,1187,10 15 14,40,1171904
63,1201,14 11 15,40,1171388
64,1198,14 12 13,40,1171291
65,1202,14 12 14,40,1171291
66,1199,14 13 12,40,1171001
67,1200,14 14 11,40,1170517
68,1200,14 15 10,40,1169839
69,1188,11 13 15,40,1169602
70,1185,11 14 13,40,1169317
71,1189,11 14 14,40,1169317
72,1186,11 15 12,40,1168842
73,1203,15 10 15,40,1168228
74,1200,15 11 13,40,1168228
