rank,cp,ivs,maxlevel,stat-product
1,1499,0 15 14,24.5,1636379
2,1498,0 14 15,24.5,1634868
3,1500,1 13 15,24.5,1631958
4,1500,0 12 13,25,1628451
5,1494,0 15 13,24.5,1627134
6,1499,0 11 14,25,1626786
7,1497,1 15 12,24.5,1625704
8,1494,0 14 14,24.5,1625683
9,1498,0 10 15,25,1624997
10,1497,1 14 13,24.5,1624308
11,1500,2 15 11,24.5,1624186
12,1493,0 13 15,24.5,1624112
13,1498,0 15 9,25,1623270
14,1499,2 14 12,24.5,1622844
15,1496,1 13 14,24.5,1622790
16,1497,0 14 10,25,1622036
17,1500,1 15 8,25,1621629
18,1499,2 13 13,24.5,1621379
19,1495,1 12 15,24.5,1621151
20,1496,0 13 11,25,1620679
21,1500,1 14 9,25,1620451
22,1498,2 12 14,24.5,1619793
23,1496,0 12 12,25,1619199
24,1499,1 13 10,25,1619149
25,1498,5 15 15,24,1618259
26,1497,2 11 15,24.5,1618085
27,1490,0 15 12,24.5,1617888
28,1499,1 12 11,25,1617724
29,1495,0 11 13,25,1617595
30,1500,3 11 14,24.5,1616693
31,1489,0 14 13,24.5,1616499
32,1493,1 15 11,24.5,1616415
33,1498,1 11 12,25,1616174
34,1494,0 10 14,25,1615868
35,1500,6 14 15,24,1615265
36,1492,1 14 12,24.5,1615079
37,1489,0 13 14,24.5,1614988
38,1499,3 10 15,24.5,1614915
39,1496,2 15 10,24.5,1614851
40,1497,1 10 13,25,1614501
41,1493,0 9 15,25,1614017
42,1493,0 15 8,25,1613832
43,1492,1 13 13,24.5,1613622
44,1495,2 14 11,24.5,1613570
45,1488,0 12 15,24.5,1613357
46,1499,3 15 9,24.5,1613199
47,1500,2 10 12,25,1613045
48,1496,1 9 14,25,1612703
49,1493,0 14 9,25,1612660
50,1495,2 13 12,24.5,1612167
51,1496,1 15 7,25,1612145
52,1491,1 12 14,24.5,1612043
53,1498,3 14 10,24.5,1611973
54,1492,0 13 10,25,1611365
55,1499,2 9 13,25,1611301
56,1496,1 14 8,25,1611030
57,1495,1 8 15,25,1610782
58,1494,2 12 13,24.5,1610642
59,1491,4 15 15,24,1610625
60,1497,3 13 11,24.5,1610624
61,1499,2 15 6,25,1610367
62,1490,1 11 15,24.5,1610343
63,1491,0 12 11,25,1609946
64,1495,1 13 9,25,1609790
65,1498,2 8 14,25,1609433
66,1498,2 14 7,25,1609309
67,1494,5 15 14,24,1609167
68,1497,3 12 12,24.5,1609153
69,1493,2 11 14,24.5,1608995
70,1500,4 13 10,24.5,1608993
71,1486,0 15 11,24.5,1608643
72,1494,1 12 10,25,1608426
73,1491,0 11 12,25,1608404
74,1498,2 13 8,25,1608125
75,1500,0 12 4,25.5,1607949
76,1493,5 14 15,24,1607682
77,1496,6 15 13,24,1607624
78,1500,4 12 11,24.5,1607577
79,1496,3 11 13,24.5,1607559
80,1497,2 7 15,25,1607440
81,1485,0 14 12,24.5,1607314
82,1492,2 10 15,24.5,1607225
83,1489,1 15 10,24.5,1607125
84,1494,1 11 11,25,1606939
85,1497,2 12 9,25,1606817
86,1500,0 11 5,25.5,1606794
87,1490,0 10 13,25,1606739
88,1500,0 5 12,25.5,1606345
89,1496,6 14 14,24,1606191
90,1500,3 7 14,25,1606057
91,1499,4 11 12,24.5,1606037
92,1499,7 15 12,24,1605994
93,1484,0 13 13,24.5,1605864
94,1488,1 14 11,24.5,1605850
95,1495,3 10 14,24.5,1605843
96,1491,2 15 9,24.5,1605517
97,1499,0 10 6,25.5,1605510
98,1497,2 11 10,25,1605385
99,1493,1 10 12,25,1605327
100,1500,3 12 8,25,1605119
101,1489,0 9 14,25,1604950
102,1497,8 15 15,23.5,1604883
103,1495,6 13 15,24,1604639
104,1499,7 14 13,24,1604614
105,1487,1 13 12,24.5,1604453
106,1489,0 15 7,25,1604395
107,1498,4 10 13,24.5,1604374
108,1491,2 14 10,24.5,1604297
109,1484,0 12 14,24.5,1604293
110,1499,0 4 13,25.5,1604226
111,1499,0 9 7,25.5,1604098
112,1494,3 9 15,24.5,1604004
113,1499,3 6 15,25,1603992
114,1496,2 10 11,25,1603828
115,1494,3 15 8,24.5,1603820
116,1499,3 11 9,25,1603742
117,1492,1 9 13,25,1603592
118,1499,9 15 14,23.5,1603289
119,1488,0 14 8,25,1603284
120,1498,7 13 14,24,1603115
121,1488,0 8 15,25,1603038
122,1484,3 15 15,24,1602992
123,1490,2 13 11,24.5,1602955
124,1487,1 12 13,24.5,1602935
125,1492,1 15 6,25,1602662
126,1494,3 14 9,24.5,1602655
127,1483,0 11 15,24.5,1602601
128,1497,4 9 14,24.5,1602588
129,1498,0 8 8,25.5,1602557
130,1499,3 10 10,25,1602240
131,1495,2 9 12,25,1602146
132,1488,0 13 9,25,1602051
133,1497,4 15 7,24.5,1602033
134,1498,0 3 14,25.5,1601980
135,1499,9 14 15,23.5,1601809
136,1491,1 8 14,25,1601732
137,1491,1 14 7,25,1601608
138,1487,4 15 14,24,1601577
139,1497,7 12 15,24,1601495
140,1490,2 12 12,24.5,1601490
141,1493,3 13 10,24.5,1601368
142,1486,1 11 14,24.5,1601296
143,1500,5 9 13,24.5,1601086
144,1496,4 14 8,24.5,1600925
145,1497,0 7 9,25.5,1600889
146,1494,2 15 5,25,1600838
147,1497,0 15 0,25.5,1600824
148,1487,0 12 10,25,1600694
149,1496,4 8 15,24.5,1600678
150,1498,3 9 11,25,1600613
151,1491,1 13 8,25,1600431
152,1494,2 8 13,25,1600340
153,1500,5 15 6,24.5,1600158
154,1497,0 14 1,25.5,1600118
155,1486,4 14 15,24,1600098
156,1489,5 15 13,24,1600076
157,1492,3 12 11,24.5,1599958
158,1500,8 12 14,24,1599940
159,1489,2 11 13,24.5,1599904
160,1494,2 14 6,25,1599842
161,1490,1 7 15,25,1599749
162,1496,4 13 9,24.5,1599693
163,1497,0 2 15,25.5,1599605
164,1485,1 10 15,24.5,1599535
165,1481,0 15 10,24.5,1599398
166,1496,0 13 2,25.5,1599284
167,1500,1 7 8,25.5,1599270
