rank,cp,ivs,maxlevel,stat-product
1,1499,0 13 15,33,1788369
2,1499,0 14 14,33,1786116
3,1492,0 15 14,32.5,1783681
4,1497,0 15 15,32.5,1783681
5,1495,0 15 12,33,1783675
6,1500,0 15 13,33,1783675
7,1498,0 15 10,33.5,1783442
8,1496,1 14 14,32.5,1782557
9,1499,1 14 12,33,1782551
10,1500,2 13 14,32.5,1781292
11,1497,1 15 13,32.5,1780121
12,1494,1 15 15,32,1780014
13,1500,1 15 11,33,1780001
14,1497,2 14 15,32,1778829
15,1496,0 11 14,33.5,1778522
16,1500,0 11 15,33.5,1778522
17,1499,0 11 12,34,1778405
18,1500,1 10 14,33.5,1777083
19,1494,0 12 15,33,1776446
20,1497,0 12 13,33.5,1776440
21,1498,2 15 14,32,1776398
22,1499,0 12 11,34,1776212
23,1497,1 11 15,33,1775090
24,1500,1 11 13,33.5,1775084
25,1494,0 13 14,33,1774287
26,1497,0 13 12,33.5,1774169
27,1500,0 13 10,34,1773828
28,1498,1 12 14,33,1773012
29,1498,3 15 12,32,1772614
30,1495,3 15 14,31.5,1772505
31,1499,3 15 15,31.5,1772505
32,1492,0 14 15,32.5,1771947
33,1490,0 14 12,33,1771940
34,1495,0 14 13,33,1771940
35,1493,0 14 10,33.5,1771709
36,1498,0 14 11,33.5,1771709
37,1499,0 7 14,34.5,1771533
38,1496,0 14 8,34,1771253
39,1500,0 14 9,34,1771253
40,1499,4 14 14,31.5,1771202
41,1491,1 13 14,32.5,1770752
42,1496,1 13 15,32.5,1770752
43,1494,1 13 12,33,1770746
44,1499,1 13 13,33,1770746
45,1498,0 14 6,34.5,1770572
46,1497,1 13 10,33.5,1770515
47,1500,1 13 8,34,1770059
48,1497,0 8 15,34,1770013
49,1500,0 8 13,34.5,1769899
50,1500,0 14 4,35,1769666
51,1495,2 12 14,32.5,1769417
52,1499,2 12 15,32.5,1769417
53,1498,2 12 12,33,1769411
54,1491,0 15 11,33,1769405
55,1493,0 15 9,33.5,1769060
56,1499,4 15 13,31.5,1768668
57,1496,0 15 7,34,1768487
58,1496,4 15 15,31,1768443
59,1492,1 14 13,32.5,1768410
60,1489,1 14 15,32,1768303
61,1498,0 9 14,34,1768297
62,1495,1 14 11,33,1768290
63,1500,0 9 12,34.5,1768073
64,1497,1 14 9,33.5,1767944
65,1499,3 11 14,32.5,1767941
66,1498,0 15 5,34.5,1767689
67,1500,1 14 7,34,1767373
68,1496,2 13 13,32.5,1767155
69,1499,5 14 15,31,1767082
70,1492,2 13 15,32,1767048
71,1499,2 13 11,33,1767035
72,1500,0 15 3,35,1766663
73,1491,0 10 14,33.5,1766505
74,1495,0 10 15,33.5,1766505
75,1494,0 10 12,34,1766389
76,1498,0 10 13,34,1766389
77,1496,0 10 10,34.5,1766055
78,1489,1 15 14,32,1765886
79,1492,1 15 12,32.5,1765880
80,1499,3 12 13,32.5,1765761
81,1496,3 12 15,32,1765654
82,1495,1 15 10,33,1765646
83,1499,0 10 8,35,1765501
84,1498,1 15 8,33.5,1765184
85,1495,1 9 14,33.5,1764994
86,1499,1 9 15,33.5,1764994
87,1498,1 9 12,34,1764878
88,1493,2 14 14,32,1764711
89,1496,2 14 12,32.5,1764704
90,1500,5 15 14,31,1764554
91,1500,1 9 10,34.5,1764544
92,1492,0 11 13,33.5,1764518
93,1500,1 15 6,34,1764494
94,1499,2 14 10,33,1764470
95,1494,0 11 11,34,1764291
96,1500,4 11 15,32,1764121
97,1497,0 11 9,34.5,1763844
98,1497,3 13 14,32,1763397
99,1500,3 13 12,32.5,1763391
100,1498,2 8 14,33.5,1763339
101,1499,0 11 7,35,1763177
102,1492,1 10 15,33,1763096
103,1495,1 10 13,33.5,1763090
104,1498,1 10 11,34,1762863
105,1489,0 12 14,33,1762459
106,1492,0 12 12,33.5,1762341
107,1489,2 15 12,32,1762186
108,1494,2 15 13,32,1762186
109,1490,2 15 15,31.5,1762078
110,1492,2 15 10,32.5,1762065
111,1497,2 15 11,32.5,1762065
112,1495,0 12 10,34,1762002
113,1499,0 4 15,35,1761724
114,1495,2 15 8,33,1761715
115,1499,2 15 9,33,1761715
116,1496,2 9 15,33,1761525
117,1499,2 9 13,33.5,1761519
118,1497,0 12 8,34.5,1761441
119,1497,2 15 6,33.5,1761136
120,1493,1 11 14,33,1761113
121,1496,1 11 12,33.5,1760996
122,1493,3 14 12,32,1760952
123,1497,3 14 13,32,1760952
124,1490,3 14 14,31.5,1760844
125,1494,3 14 15,31.5,1760844
126,1496,3 14 10,32.5,1760831
127,1500,3 14 11,32.5,1760831
128,1500,0 12 6,35,1760658
129,1499,1 11 10,34,1760657
130,1500,6 15 12,31,1760500
131,1499,3 14 8,33,1760481
132,1500,0 5 14,35,1760465
133,1500,2 15 4,34,1760328
134,1496,6 15 14,30.5,1760272
135,1490,0 13 13,33,1760205
136,1493,0 13 11,33.5,1759976
137,1500,3 8 15,33,1759812
138,1497,2 10 14,33,1759625
139,1497,4 13 12,32,1759580
140,1491,0 13 8,34,1759523
141,1495,0 13 9,34,1759523
142,1500,2 10 12,33.5,1759508
143,1494,4 13 14,31.5,1759472
144,1498,4 13 15,31.5,1759472
145,1500,4 13 10,32.5,1759459
146,1494,0 6 14,34.5,1759231
147,1498,0 6 15,34.5,1759231
148,1496,0 6 12,35,1759012
149,1491,1 12 15,32.5,1758947
150,1489,1 12 12,33,1758941
151,1494,1 12 13,33,1758941
152,1493,0 13 6,34.5,1758846
153,1498,0 13 7,34.5,1758846
154,1500,7 14 14,30.5,1758799
155,1492,1 12 10,33.5,1758711
156,1497,1 12 11,33.5,1758711
157,1499,0 6 10,35.5,1758580
158,1490,3 15 13,31.5,1758325
159,1493,3 15 11,32,1758318
160,1495,1 12 8,34,1758258
161,1499,1 12 9,34,1758258
162,1496,3 15 9,32.5,1758081
163,1500,5 12 12,32,1758070
164,1497,5 12 14,31.5,1757963
165,1495,0 13 4,35,1757946
166,1500,0 13 5,35,1757946
167,1492,0 7 15,34,1757806
168,1494,0 7 13,34.5,1757693
169,1499,3 15 7,33,1757614
170,1497,1 12 6,34.5,1757582
171,1490,2 11 14,32.5,1757542
172,1494,2 11 15,32.5,1757542
173,1493,2 11 12,33,1757535
174,1498,2 11 13,33,1757535
175,1497,1 5 14,34.5,1757389
176,1497,0 7 11,35,1757365
177,1496,2 11 10,33.5,1757306
178,1500,2 11 11,33.5,1757306
179,1500,1 5 12,35,1757170
180,1494,4 14 13,31.5,1757032
181,1497,4 14 11,32,1757025
182,1498,2 11 8,34,1756854
183,1491,0 14 7,34,1756853
184,1499,0 7 9,35.5,1756823
185,1497,0 13 2,35.5,1756823
186,1491,4 14 15,31,1756808
187,1500,4 14 9,32.5,1756789
188,1499,1 12 4,35,1756683
189,1490,1 13 11,33,1756580
190,1492,1 13 9,33.5,1756236
191,1492,0 8 14,34,1756185
192,1493,0 14 5,34.5,1756059
193,1495,1 6 15,34,1756052
194,1494,3 10 14,32.5,1755996
195,1498,3 10 15,32.5,1755996
196,1497,3 10 12,33,1755989
197,1495,0 8 12,34.5,1755963
198,1498,1 6 13,34.5,1755939
199,1497,7 15 15,30,1755822
200,1500,3 10 10,33.5,1755760
201,1495,1 13 7,34,1755668
202,1498,5 13 13,31.5,1755603
203,1498,0 8 10,35,1755525
204,1494,5 13 15,31,1755379
205,1491,2 12 13,32.5,1755374
206,1494,2 12 11,33,1755255
207,1496,0 14 3,35,1755041
208,1496,2 12 9,33.5,1754912
209,1497,1 13 5,34.5,1754875
210,1500,0 8 8,35.5,1754871
211,1489,0 15 8,33.5,1754677
212,1496,1 7 14,34,1754517
213,1490,0 9 15,33.5,1754488
214,1495,4 15 12,31.5,1754405
215,1493,0 9 13,34,1754373
216,1499,2 12 7,34,1754344
217,1497,4 9 14,32.5,1754309
218,1500,4 9 12,33,1754303
219,1499,1 7 12,34.5,1754295
220,1491,4 15 14,31,1754295
221,1498,4 15 10,32,1754282
222,1499,2 5 15,34,1754151
223,1491,0 9 10,34.5,1754041
224,1496,0 9 11,34.5,1754041
225,1490,1 14 10,33,1754030
226,1491,0 15 6,34,1753991
227,1494,3 11 13,32.5,1753910
228,1500,1 13 3,35,1753857
229,1498,6 12 15,31,1753814
230,1491,3 11 15,32,1753804
231,1497,0 14 1,35.5,1753797
232,1497,3 11 11,33,1753791
233,1493,1 14 8,33.5,1753571
234,1494,0 9 8,35,1753491
235,1498,0 9 9,35,1753491
236,1500,3 11 9,33.5,1753449
237,1494,0 15 4,34.5,1753080
238,1498,5 14 12,31.5,1753055
239,1491,2 13 12,32.5,1753018
240,1495,5 14 14,31,1752945
241,1490,1 8 14,33.5,1752905
242,1494,1 8 15,33.5,1752905
243,1495,1 14 6,34,1752886
244,1492,1 8 12,34,1752790
245,1497,1 8 13,34,1752790
246,1494,2 13 10,33,1752785
247,1496,0 9 6,35.5,1752724
248,1500,2 6 14,34,1752704
249,1495,1 8 10,34.5,1752458
250,1500,1 8 11,34.5,1752458
251,1489,0 10 11,34,1752370
252,1497,2 13 8,33.5,1752327
253,1498,4 10 13,32.5,1752307
254,1495,4 10 15,32,1752201
255,1498,1 14 4,34.5,1751975
256,1496,0 15 2,35,1751941
257,1492,0 10 9,34.5,1751926
258,1497,1 8 8,35,1751909
259,1498,0 9 4,36,1751739
260,1499,2 13 6,34,1751642
261,1492,3 12 14,32,1751641
262,1495,3 12 12,32.5,1751635
263,1500,0 0 15,36,1751542
264,1499,6 13 14,31,1751460
265,1498,3 12 10,33,1751402
266,1491,1 15 9,33,1751291
267,1494,0 10 7,35,1751263
268,1493,2 7 14,33.5,1751178
269,1498,2 7 15,33.5,1751178
270,1500,1 8 6,35.5,1751142
271,1490,1 9 13,33.5,1751096
272,1496,2 7 12,34,1751063
273,1493,1 9 11,34,1750871
274,1500,1 14 2,35,1750837
275,1499,2 7 10,34.5,1750731
276,1493,1 15 7,33.5,1750715
277,1489,2 14 13,32,1750593
278,1498,0 15 0,35.5,1750576
279,1492,2 14 11,32.5,1750473
280,1499,5 9 15,32,1750458
281,1496,1 9 9,34.5,1750428
282,1496,0 10 5,35.5,1750381
283,1491,5 15 12,31,1750324
284,1496,5 15 13,31,1750324
285,1494,5 15 10,31.5,1750317
286,1499,5 15 11,31.5,1750317
287,1490,0 11 10,34,1750177
288,1490,2 14 8,33,1750125
289,1495,2 14 9,33,1750125
290,1496,4 11 14,32,1750120
291,1499,4 11 12,32.5,1750113
292,1492,5 15 15,30.5,1750097
293,1495,0 2 14,35.5,1750088
294,1500,0 2 15,35.5,1750088
295,1497,5 15 8,32,1750078
296,1491,1 15 4,34,1749912
297,1496,1 15 5,34,1749912
298,1498,0 2 12,36,1749772
299,1498,1 9 7,35,1749765
300,1492,0 11 8,34.5,1749620
301,1500,5 15 6,32.5,1749605
302,1493,2 14 6,33.5,1749550
303,1497,2 14 7,33.5,1749550
304,1491,2 8 15,33,1749460
305,1494,2 8 13,33.5,1749454
306,1497,3 6 14,33.5,1749307
307,1492,3 13 13,32,1749290
308,1498,0 10 3,36,1749280
309,1500,0 2 10,36.5,1749249
310,1494,0 3 15,35,1749229
311,1497,2 8 11,34,1749229
312,1500,3 6 12,34,1749192
313,1489,3 13 15,31.5,1749183
314,1491,3 13 10,32.5,1749170
315,1496,3 13 11,32.5,1749170
316,1491,1 10 12,33.5,1749097
317,1496,0 3 13,35.5,1749015
318,1495,6 14 12,31,1748918
319,1499,6 14 13,31,1748918
320,1498,6 14 10,31.5,1748911
321,1500,1 9 5,35.5,1748884
322,1493,1 15 2,34.5,1748881
323,1498,1 15 3,34.5,1748881
324,1495,0 11 6,35,1748842
325,1494,3 13 8,33,1748822
326,1498,3 13 9,33,1748822
327,1499,2 8 9,34.5,1748786
328,1494,1 10 10,34,1748761
329,1495,2 14 4,34,1748747
330,1500,2 14 5,34,1748747
331,1491,6 14 14,30.5,1748691
332,1496,6 14 15,30.5,1748691
333,1499,0 3 11,36,1748592
334,1499,5 10 14,32,1748460
335,1496,3 13 6,33.5,1748247
336,1496,1 10 8,34.5,1748204
337,1495,0 4 14,35,1748067
338,1500,0 10 1,36.5,1747961
339,1499,1 1 14,35.5,1747902
340,1492,4 12 12,32,1747849
341,1496,4 12 13,32,1747849
342,1497,0 11 4,35.5,1747844
343,1490,0 12 9,34,1747793
344,1497,0 4 12,35.5,1747746
345,1489,4 12 14,31.5,1747742
346,1493,4 12 15,31.5,1747742
347,1495,4 12 10,32.5,1747729
348,1499,4 12 11,32.5,1747729
349,1497,2 14 2,34.5,1747716
350,1495,3 7 15,33,1747675
351,1498,3 7 13,33.5,1747669
352,1492,2 9 14,33,1747655
353,1495,1 15 0,35,1747622
354,1500,1 15 1,35,1747622
355,1495,2 9 12,33.5,1747539
356,1500,3 7 11,34,1747445
357,1499,3 13 4,34,1747445
358,1498,1 10 6,35,1747427
359,1498,4 12 8,33,1747382
360,1498,7 13 12,31,1747378
361,1500,4 5 14,33.5,1747292
362,1490,2 15 7,33,1747275
363,1500,0 4 10,36,1747215
364,1497,2 9 10,34,1747203
365,1495,7 13 14,30.5,1747152
366,1499,7 13 15,30.5,1747152
367,1497,1 2 15,35,1747134
368,1493,0 12 7,34.5,1747121
369,1493,0 5 15,34.5,1746928
370,1500,1 2 13,35.5,1746920
371,1492,1 11 11,33.5,1746908
372,1500,4 12 6,33.5,1746807
373,1491,0 5 12,35,1746711
374,1495,0 5 13,35,1746711
375,1500,2 9 8,34.5,1746646
376,1499,0 11 2,36,1746625
377,1493,2 15 5,33.5,1746581
378,1491,3 14 9,32.5,1746515
379,1490,1 11 8,34,1746458
380,1494,1 11 9,34,1746458
381,1499,2 14 0,35,1746458
382,1493,0 5 10,35.5,1746282
383,1498,0 5 11,35.5,1746282
384,1495,5 11 12,32,1746271
385,1500,5 11 13,32,1746271
386,1490,0 12 4,35,1746227
387,1495,0 12 5,35,1746227
388,1495,6 15 11,31,1746187
389,1492,5 11 14,31.5,1746164
390,1497,5 11 15,31.5,1746164
391,1498,5 11 10,32.5,1746151
392,1492,6 15 13,30.5,1746076
393,1498,1 3 14,35,1746063
394,1498,6 15 9,31.5,1746063
395,1494,3 14 7,33,1746051
396,1495,3 8 14,33,1745955
397,1498,3 8 12,33.5,1745839
398,1492,1 11 6,34.5,1745787
399,1497,1 11 7,34.5,1745787
400,1498,4 6 15,33,1745748
401,1488,6 15 15,30,1745731
402,1489,2 10 15,32.5,1745666
403,1492,2 10 13,33,1745660
404,1495,2 15 3,34,1745659
405,1496,0 5 8,36,1745642
406,1500,0 5 9,36,1745642
407,1489,0 6 13,34.5,1745487
408,1499,8 12 14,30.5,1745478
409,1491,2 10 10,33.5,1745432
410,1495,2 10 11,33.5,1745432
411,1489,4 13 13,31.5,1745396
412,1492,4 13 11,32,1745390
413,1497,3 14 5,33.5,1745357
414,1500,0 11 0,36.5,1745186
415,1492,0 6 11,35,1745161
416,1495,4 13 9,32.5,1745154
417,1492,0 12 2,35.5,1745111
418,1497,0 12 3,35.5,1745111
419,1492,1 4 14,34.5,1745013
420,1496,1 4 15,34.5,1745013
421,1493,2 10 8,34,1744983
422,1498,2 10 9,34,1744983
423,1494,1 11 4,35,1744893
424,1499,1 11 5,35,1744893
425,1495,1 4 12,35,1744796
426,1499,1 4 13,35,1744796
427,1498,0 5 6,36.5,1744790
428,1499,7 14 11,31,1744726
429,1498,4 13 7,33,1744690
430,1494,0 6 9,35.5,1744623
431,1496,7 14 13,30.5,1744616
432,1499,6 10 12,32,1744556
433,1497,2 15 1,34.5,1744507
434,1496,6 10 14,31.5,1744449
435,1500,6 10 15,31.5,1744449
436,1499,3 14 3,34,1744435
437,1497,1 4 10,35.5,1744367
438,1496,2 10 6,34.5,1744312
