rank,cp,ivs,maxlevel,stat-product
1,677,15 15 15,40,708722
2,675,15 15 14,40,704553
3,674,15 14 15,40,701841
4,673,15 15 13,40,700384
5,669,14 15 15,40,700079
6,672,15 14 14,40,697712
7,671,15 15 12,40,696215
8,667,14 15 14,40,695960
9,671,15 13 15,40,694960
10,670,15 14 13,40,693584
11,666,14 14 15,40,693282
12,669,15 15 11,40,692046
13,665,14 15 13,40,691842
14,661,13 15 15,40,691436
15,669,15 13 14,40,690872
16,668,15 14 12,40,689455
17,664,14 14 14,40,689204
18,667,15 12 15,40,688079
19,667,15 15 10,40,687877
20,663,14 15 12,40,687724
21,659,13 15 14,40,687368
22,667,15 13 13,40,686784
23,662,14 13 15,40,686485
24,666,15 14 11,40,685327
25,662,14 14 13,40,685125
26,657,13 14 15,40,684723
27,665,15 12 14,40,684032
28,665,15 15 9,40,683708
29,661,14 15 11,40,683606
30,657,13 15 13,40,683301
31,652,12 15 15,40,682793
32,665,15 13 12,40,682696
33,660,14 13 14,40,682447
34,664,15 11 15,40,681198
35,664,15 14 10,40,681198
36,660,14 14 12,40,681047
37,656,13 14 14,40,680695
38,663,15 12 13,40,679984
39,659,14 12 15,40,679688
40,663,15 15 8,40,679539
41,659,14 15 10,40,679488
42,655,13 15 12,40,679234
43,650,12 15 14,40,678776
44,663,15 13 11,40,678608
45,658,14 13 13,40,678409
46,654,13 13 15,40,678010
47,662,15 11 14,40,677191
48,662,15 14 9,40,677070
49,658,14 14 11,40,676969
50,654,13 14 13,40,676667
51,649,12 14 15,40,676164
52,661,15 12 12,40,675937
53,657,14 12 14,40,675690
54,657,14 15 9,40,675370
55,661,15 15 7,40,675370
56,653,13 15 11,40,675167
57,649,12 15 13,40,674760
58,661,15 13 10,40,674520
59,657,14 13 12,40,674370
60,661,15 10 15,40,674318
61,644,11 15 15,40,674150
62,652,13 13 14,40,674021
63,660,15 11 13,40,673184
64,660,15 14 8,40,672941
65,656,14 11 15,40,672891
66,656,14 14 10,40,672891
67,652,13 14 12,40,672639
68,647,12 14 14,40,672186
69,659,15 12 11,40,671889
70,655,14 12 13,40,671692
71,651,13 12 15,40,671297
72,655,14 15 8,40,671252
73,659,15 15 6,40,671201
74,651,13 15 10,40,671099
75,647,12 15 12,40,670743
76,659,15 13 9,40,670432
77,659,15 10 14,40,670351
78,655,14 13 11,40,670332
79,642,11 15 14,40,670184
80,650,13 13 13,40,670033
81,646,12 13 15,40,669535
82,658,15 11 12,40,669177
83,654,14 11 14,40,668933
84,654,14 14 9,40,668813
85,658,15 14 7,40,668813
86,650,13 14 11,40,668612
87,645,12 14 13,40,668209
88,657,15 12 10,40,667842
89,653,14 12 12,40,667693
90,641,11 14 15,40,667605
91,657,15 9 15,40,667437
92,649,13 12 14,40,667348
93,653,14 15 7,40,667134
94,649,13 15 9,40,667032
95,657,15 15 5,40,667032
96,645,12 15 11,40,666727
97,657,15 10 13,40,666384
98,657,15 13 8,40,666344
99,653,14 13 10,40,666294
100,640,11 15 13,40,666219
101,652,14 10 15,40,666094
102,648,13 13 12,40,666045
103,644,12 13 14,40,665596
104,636,10 15 15,40,665507
105,656,15 11 11,40,665170
106,652,14 11 13,40,664975
107,652,14 14 8,40,664735
108,656,15 14 6,40,664684
109,648,13 11 15,40,664584
110,648,13 14 10,40,664584
111,643,12 14 12,40,664231
112,655,15 12 9,40,663794
113,651,14 12 11,40,663695
114,639,11 14 14,40,663678
115,655,15 9 14,40,663511
116,647,13 12 13,40,663399
117,651,14 15 6,40,663016
118,647,13 15 8,40,662965
119,643,12 12 15,40,662906
120,655,15 15 4,40,662863
121,643,12 15 10,40,662711
122,655,15 10 12,40,662418
123,651,14 13 9,40,662256
124,655,15 13 7,40,662256
125,638,11 15 12,40,662253
126,651,14 10 14,40,662176
127,646,13 13 11,40,662057
128,642,12 13 13,40,661658
129,634,10 15 14,40,661592
130,654,15 11 10,40,661163
131,638,11 13 15,40,661059
132,650,14 11 12,40,661017
133,646,13 11 14,40,660674
134,650,14 14 7,40,660657
135,646,13 14 9,40,660556
136,654,15 8 15,40,660556
137,654,15 14 5,40,660556
138,642,12 14 11,40,660254
139,637,11 14 13,40,659750
140,653,15 12 8,40,659746
141,649,14 12 10,40,659697
142,653,15 9 13,40,659585
143,645,13 12 12,40,659450
144,649,14 9 15,40,659297
145,633,10 14 15,40,659046
146,641,12 12 14,40,659006
147,645,13 15 7,40,658897
148,649,14 15 5,40,658897
149,641,12 15 9,40,658694
150,653,15 15 3,40,658694
151,653,15 10 11,40,658451
152,637,11 15 11,40,658287
153,649,14 10 13,40,658258
154,649,14 13 8,40,658218
155,653,15 13 6,40,658168
156,645,13 13 10,40,658068
157,644,13 10 15,40,657871
158,640,12 13 12,40,657719
159,632,10 15 13,40,657677
160,636,11 13 14,40,657171
161,652,15 11 9,40,657156
162,648,14 11 11,40,657058
163,628,9 15 15,40,656864
164,644,13 11 13,40,656765
165,652,15 8 14,40,656670
166,648,14 14 6,40,656579
167,644,13 14 8,40,656528
168,652,15 14 4,40,656427
169,640,12 11 15,40,656276
170,640,12 14 10,40,656276
171,635,11 14 12,40,655823
172,647,14 12 9,40,655699
173,651,15 12 7,40,655699
174,651,15 9 12,40,655658
175,643,13 12 11,40,655501
176,647,14 9 14,40,655419
177,631,10 14 14,40,655169
178,639,12 12 13,40,655107
179,643,13 15 6,40,654830
180,647,14 15 4,40,654779
181,639,12 15 8,40,654678
182,651,15 15 2,40,654525
183,635,11 12 15,40,654514
184,651,15 10 10,40,654485
185,647,14 10 12,40,654340
186,635,11 15 10,40,654322
187,647,14 13 7,40,654180
188,643,13 13 9,40,654080
189,651,15 13 5,40,654080
190,643,13 10 14,40,654001
191,638,12 13 11,40,653781
192,630,10 15 12,40,653763
193,650,15 7 15,40,653675
194,634,11 13 13,40,653282
195,650,15 11 8,40,653149
196,646,14 11 10,40,653100
197,626,9 15 14,40,653000
198,642,13 11 12,40,652856
199,650,15 8 13,40,652785
200,630,10 13 15,40,652584
201,642,13 14 7,40,652500
202,646,14 8 15,40,652500
203,646,14 14 5,40,652500
204,638,12 11 14,40,652416
205,638,12 14 9,40,652299
206,650,15 14 3,40,652299
207,633,11 14 11,40,651896
208,649,15 9 11,40,651732
209,645,14 12 8,40,651701
210,649,15 12 6,40,651651
211,641,13 12 10,40,651553
212,645,14 9 13,40,651541
213,629,10 14 13,40,651292
214,637,12 12 12,40,651207
215,641,13 9 15,40,651158
216,641,13 15 5,40,650763
217,633,11 12 14,40,650664
218,637,12 15 7,40,650661
219,645,14 15 3,40,650661
220,649,15 10 9,40,650518
221,625,9 14 15,40,650487
222,645,14 10 11,40,650421
223,633,11 15 9,40,650356
224,649,15 15 1,40,650356
225,645,14 13 6,40,650141
226,641,13 10 13,40,650131
227,641,13 13 8,40,650092
228,649,15 13 4,40,649992
229,628,10 15 11,40,649848
230,636,12 13 10,40,649842
231,648,15 7 14,40,649830
232,636,12 10 15,40,649647
233,632,11 13 12,40,649394
234,644,14 11 9,40,649142
235,648,15 11 7,40,649142
236,624,9 15 13,40,649136
237,640,13 11 11,40,648946
238,648,15 8 12,40,648899
239,628,10 13 14,40,648746
240,644,14 8 14,40,648662
241,636,12 11 13,40,648556
242,640,13 14 6,40,648473
243,644,14 14 4,40,648422
244,636,12 14 8,40,648322
245,619,8 15 15,40,648221
246,648,15 14 2,40,648171
247,632,11 11 15,40,647969
248,632,11 14 10,40,647969
249,647,15 9 10,40,647806
250,643,14 12 7,40,647703
251,643,14 9 12,40,647663
252,639,13 12 9,40,647604
253,647,15 12 5,40,647604
254,627,10 14 12,40,647415
255,639,13 9 14,40,647327
256,635,12 12 11,40,647308
257,631,11 12 13,40,646814
258,647,15 6 15,40,646794
259,639,13 15 4,40,646696
260,623,9 14 14,40,646660
261,635,12 15 6,40,646645
262,647,15 10 8,40,646552
263,643,14 15 2,40,646543
264,643,14 10 10,40,646503
265,631,11 15 8,40,646391
266,639,13 10 12,40,646261
267,647,15 15 0,40,646187
268,627,10 12 15,40,646123
269,639,13 13 7,40,646103
270,643,14 13 5,40,646103
271,647,15 7 13,40,645985
272,626,10 15 10,40,645933
273,635,12 13 9,40,645904
274,646,15 13 3,40,645904
275,634,12 10 14,40,645826
276,642,14 7 15,40,645704
277,630,11 13 11,40,645505
278,622,9 15 12,40,645272
279,642,14 11 8,40,645184
280,646,15 11 6,40,645135
281,638,13 11 10,40,645037
282,646,15 8 11,40,645013
283,626,10 13 13,40,644907
284,642,14 8 13,40,644824
285,634,12 11 12,40,644695
286,638,13 8 15,40,644445
287,638,13 14 5,40,644445
288,618,8 15 14,40,644408
289,634,12 14 7,40,644344
290,642,14 14 3,40,644344
291,630,11 11 14,40,644158
292,621,9 13 15,40,644109
293,630,11 14 9,40,644042
294,646,15 14 1,40,644042
295,645,15 9 9,40,643880
296,641,14 9 11,40,643784
297,641,14 12 6,40,643704
298,637,13 12 8,40,643655
299,645,15 12 4,40,643556
300,625,10 14 11,40,643539
301,637,13 9 13,40,643497
302,633,12 12 10,40,643408
303,633,12 9 15,40,643018
304,645,15 6 14,40,642990
305,629,11 12 12,40,642964
306,621,9 14 13,40,642834
307,633,12 15 5,40,642628
308,637,13 15 3,40,642628
309,641,14 10 9,40,642585
310,645,15 10 7,40,642585
311,629,11 15 7,40,642425
312,641,14 15 1,40,642425
313,637,13 10 11,40,642391
314,625,10 12 14,40,642322
315,645,15 7 12,40,642140
316,637,13 13 6,40,642115
317,641,14 13 4,40,642065
318,625,10 15 9,40,642018
319,633,12 10 13,40,642004
320,633,12 13 8,40,641965
321,616,8 14 15,40,641927
322,641,14 7 14,40,641905
323,644,15 13 2,40,641816
324,628,11 13 10,40,641617
325,628,11 10 15,40,641424
326,620,9 15 11,40,641408
327,640,14 11 7,40,641226
328,636,13 11 9,40,641128
329,644,15 8 10,40,641128
330,644,15 11 5,40,641128
331,624,10 13 12,40,641068
332,640,14 8 12,40,640986
333,632,12 11 11,40,640835
334,636,13 8 14,40,640654
335,616,8 15 13,40,640595
336,636,13 14 4,40,640417
337,632,12 14 6,40,640367
338,628,11 11 13,40,640346
339,620,9 13 14,40,640320
340,640,14 14 2,40,640266
341,628,11 14 8,40,640115
342,643,15 9 8,40,639954
343,643,15 5 15,40,639914
