rank,cp,ivs,maxlevel,stat-product
1,1532,0 15 10,23.5,2157007
2,1531,0 11 15,23.5,2151876
3,1531,2 15 14,23.0,2150468
4,1529,0 12 13,23.5,2150053
5,1532,0 12 14,23.5,2150053
6,1530,0 13 12,23.5,2148095
7,1528,0 14 10,23.5,2146002
8,1531,0 14 11,23.5,2146002
9,1529,0 15 9,23.5,2143774
10,1532,1 15 7,23.5,2143774
11,1532,3 13 14,23.0,2141583
12,1531,1 10 13,23.5,2140988
13,1527,0 10 15,23.5,2140668
14,1533,3 14 13,23.0,2139497
15,1527,2 14 14,23.0,2139497
16,1530,2 14 15,23.0,2139497
17,1532,1 11 12,23.5,2139154
18,1525,0 11 13,23.5,2138912
19,1528,0 11 14,23.5,2138912
20,1532,0 14 1,24.0,2137920
21,1528,2 15 13,23.0,2137356
22,1531,3 15 11,23.0,2137275
23,1521,1 15 14,23.0,2137275
24,1524,1 15 15,23.0,2137275
25,1530,1 12 10,23.5,2137184
26,1526,0 12 12,23.5,2137022
27,1531,1 13 9,23.5,2135078
28,1524,0 13 10,23.5,2134997
29,1527,0 13 11,23.5,2134997
30,1531,0 10 6,24.0,2133576
31,1528,1 14 7,23.5,2132836
32,1525,0 14 9,23.5,2132836
33,1531,1 14 8,23.5,2132836
34,1532,2 8 13,23.5,2131647
35,1530,0 3 15,24.0,2131507
36,1529,1 8 15,23.5,2131409
37,1528,3 12 14,23.0,2130544
38,1531,3 12 15,23.0,2130544
39,1523,0 15 7,23.5,2130540
40,1526,0 15 8,23.5,2130540
41,1529,1 15 6,23.5,2130458
42,1531,0 4 14,24.0,2130335
43,1532,2 15 4,23.5,2130212
44,1527,1 9 13,23.5,2129779
45,1530,1 9 14,23.5,2129779
46,1523,0 9 15,23.5,2129460
47,1530,0 12 3,24.0,2129300
48,1529,0 5 12,24.0,2129025
49,1523,2 13 14,23.0,2128525
50,1526,2 13 15,23.0,2128525
51,1529,3 13 13,23.0,2128525
52,1532,4 13 11,23.0,2128366
53,1531,2 10 10,23.5,2128093
54,1528,1 10 12,23.5,2128013
55,1521,0 10 13,23.5,2127772
56,1524,0 10 14,23.5,2127772
57,1531,0 6 11,24.0,2127577
58,1528,0 13 1,24.0,2126956
59,1531,0 13 2,24.0,2126956
60,1524,2 14 13,23.0,2126451
61,1517,1 14 14,23.0,2126371
62,1520,1 14 15,23.0,2126371
63,1527,3 14 11,23.0,2126371
64,1530,3 14 12,23.0,2126371
65,1526,1 11 10,23.5,2126110
66,1529,1 11 11,23.5,2126110
67,1532,2 11 9,23.5,2126110
68,1529,0 7 9,24.0,2125991
69,1532,0 7 10,24.0,2125991
70,1522,0 11 12,23.5,2125949
71,1529,0 14 0,24.0,2124474
72,1530,0 8 8,24.0,2124267
73,1518,1 15 13,23.0,2124243
74,1522,2 15 11,23.0,2124243
75,1525,2 15 12,23.0,2124243
76,1512,0 15 14,23.0,2124082
77,1515,0 15 15,23.0,2124082
78,1528,3 15 10,23.0,2124082
79,1527,1 12 9,23.5,2124072
80,1520,0 12 10,23.5,2123991
81,1523,0 12 11,23.5,2123991
82,1530,2 12 7,23.5,2123991
83,1531,4 15 8,23.0,2123761
84,1527,0 9 6,24.0,2122405
85,1531,0 9 7,24.0,2122405
86,1521,0 13 9,23.5,2121898
87,1524,1 13 7,23.5,2121898
88,1527,1 13 8,23.5,2121898
89,1530,2 6 15,23.5,2121872
90,1531,2 13 6,23.5,2121736
91,1531,1 1 15,24.0,2121434
92,1530,4 10 14,23.0,2121323
93,1533,4 10 15,23.0,2121323
94,1528,0 10 5,24.0,2120405
95,1528,2 7 13,23.5,2120369
96,1531,2 7 14,23.5,2120369
97,1532,1 10 3,24.0,2120324
98,1525,1 7 15,23.5,2120132
99,1526,0 2 15,24.0,2119923
100,1519,0 14 7,23.5,2119670
101,1522,0 14 8,23.5,2119670
102,1525,1 14 6,23.5,2119589
103,1524,3 11 14,23.0,2119505
104,1527,3 11 15,23.0,2119505
105,1531,4 11 13,23.0,2119426
106,1528,2 14 4,23.5,2119343
107,1532,2 14 5,23.5,2119343
108,1531,1 3 12,24.0,2119213
109,1532,3 14 2,23.5,2118934
