rank,cp,ivs,maxlevel,stat-product
1,1489,0 14 13,39.0,1911609
2,1498,0 14 15,38.5,1911514
3,1498,0 15 14,38.5,1910414
4,1489,2 15 15,37.5,1907637
5,1510,0 10 15,39.5,1901271
6,1489,0 11 14,39.5,1900620
7,1498,0 12 15,39.0,1899788
8,1495,0 13 13,39.0,1898865
9,1499,0 13 14,39.0,1898865
10,1493,0 13 15,38.5,1898771
11,1508,0 13 11,39.5,1898760
12,1489,1 12 13,39.0,1898695
13,1497,1 12 15,38.5,1898601
14,1493,0 14 14,38.5,1897762
15,1496,0 14 12,39.0,1897757
16,1498,1 13 14,38.5,1897678
17,1509,0 14 10,39.5,1897550
18,1500,0 14 8,40,1897143
19,1494,0 15 13,38.5,1896570
20,1499,1 14 13,38.5,1896570
21,1492,0 15 15,38.0,1896475
22,1497,1 14 15,38.0,1896475
23,1496,0 15 11,39.0,1896464
24,1509,0 15 9,39.5,1896155
25,1493,1 15 13,38.0,1895284
26,1497,1 15 14,38.0,1895284
27,1495,1 15 11,38.5,1895278
28,1489,1 15 12,38.5,1895278
29,1498,2 14 13,38.0,1895201
30,1489,2 14 11,38.5,1895195
31,1490,1 15 15,37.5,1895086
32,1495,2 14 15,37.5,1895003
33,1489,3 13 15,37.5,1894754
34,1499,2 15 12,38.0,1893910
35,1496,2 15 14,37.5,1893813
36,1499,3 15 15,37.0,1892158
37,1489,4 15 13,37.0,1890623
38,1498,4 15 15,36.5,1890318
39,1499,0 8 15,40,1888712
40,1505,0 9 15,39.5,1888249
41,1496,0 9 13,40,1888243
42,1500,0 9 14,40,1888243
43,1509,1 8 15,39.5,1887728
44,1506,0 10 14,39.5,1887690
45,1497,0 10 12,40,1887587
46,1489,1 9 14,39.5,1887259
47,1493,0 11 15,39.0,1886952
48,1506,0 11 13,39.5,1886946
49,1498,0 11 11,40,1886744
50,1498,1 10 15,39.0,1886610
51,1490,0 12 13,39.0,1886121
52,1494,0 12 14,39.0,1886121
53,1503,0 12 11,39.5,1886016
54,1507,0 12 12,39.5,1886016
55,1495,1 11 13,39.0,1885866
56,1499,1 11 14,39.0,1885866
57,1492,1 11 15,38.5,1885772
58,1508,1 11 11,39.5,1885761
59,1499,0 12 10,40,1885714
60,1489,2 10 13,39.0,1885441
61,1497,2 10 15,38.5,1885348
62,1491,0 13 12,39.0,1885105
63,1493,1 12 14,38.5,1884942
64,1496,1 12 12,39.0,1884936
65,1504,0 13 10,39.5,1884900
66,1509,1 12 10,39.5,1884731
67,1498,2 11 14,38.5,1884604
68,1490,2 11 12,39.0,1884599
69,1495,0 13 8,40,1884496
70,1499,0 13 9,40,1884496
71,1500,1 12 8,40,1884327
72,1494,1 13 13,38.5,1883926
73,1491,0 14 11,39.0,1883904
74,1492,1 13 15,38.0,1883832
75,1496,1 13 11,39.0,1883821
76,1499,2 12 13,38.5,1883675
77,1504,0 14 9,39.5,1883598
78,1496,2 12 15,38.0,1883581
79,1509,1 13 9,39.5,1883514
80,1496,0 14 7,40,1883090
81,1500,1 13 7,40,1883007
82,1492,1 14 14,38.0,1882732
83,1490,0 15 12,38.5,1882727
84,1490,1 14 11,38.5,1882727
85,1495,1 14 12,38.5,1882727
86,1493,2 13 13,38.0,1882566
87,1497,2 13 14,38.0,1882566
88,1495,2 13 11,38.5,1882560
89,1489,2 13 12,38.5,1882560
90,1497,1 14 10,39.0,1882519
91,1492,0 15 10,39.0,1882519
92,1490,2 13 15,37.5,1882370
93,1498,3 12 13,38.0,1882234
94,1489,3 12 11,38.5,1882228
95,1505,0 15 8,39.5,1882109
96,1510,1 14 8,39.5,1882109
97,1495,3 12 15,37.5,1882037
98,1489,4 11 15,37.5,1881539
99,1496,0 15 6,40,1881498
100,1494,2 14 12,38.0,1881367
101,1491,1 15 10,38.5,1881342
102,1491,2 14 14,37.5,1881271
103,1496,2 14 10,38.5,1881260
104,1499,3 13 12,38.0,1881120
105,1493,1 15 8,39.0,1881032
106,1498,1 15 9,39.0,1881032
107,1496,3 13 14,37.5,1881024
108,1498,2 14 8,39.0,1880949
109,1506,1 15 6,39.5,1880518
110,1489,1 15 7,39.5,1880518
111,1489,2 14 6,39.5,1880435
112,1492,2 15 13,37.5,1879990
113,1494,2 15 11,38.0,1879984
114,1497,3 14 13,37.5,1879826
115,1499,3 14 11,38.0,1879820
116,1497,2 15 9,38.5,1879773
117,1494,3 14 15,37.0,1879627
118,1499,2 15 7,39.0,1879358
119,1499,4 13 15,37.0,1879299
120,1493,3 15 11,37.5,1878444
121,1497,3 15 12,37.5,1878444
122,1491,3 15 13,37.0,1878346
123,1495,3 15 14,37.0,1878346
124,1489,3 15 10,38.0,1878335
125,1498,4 14 11,37.5,1878200
126,1495,4 14 13,37.0,1878103
127,1488,4 14 14,37.0,1878103
128,1493,4 14 15,36.5,1877799
129,1489,5 13 13,37.0,1877696
130,1497,5 13 15,36.5,1877393
131,1496,4 15 12,37.0,1876722
132,1499,4 15 10,37.5,1876716
133,1493,4 15 14,36.5,1876520
134,1498,5 14 14,36.5,1876197
135,1494,0 7 15,40,1875596
136,1491,0 8 13,40,1875221
137,1495,0 8 14,40,1875221
138,1499,1 6 15,40,1874896
139,1499,5 15 13,36.5,1874818
140,1492,0 9 12,40,1874659
141,1504,1 7 15,39.5,1874618
142,1496,1 7 13,40,1874613
143,1500,1 7 14,40,1874613
144,1496,5 15 15,36.0,1874510
145,1505,1 8 14,39.5,1874244
146,1497,1 8 12,40,1874142
147,1501,0 10 13,39.5,1874110
148,1493,0 10 11,40,1873909
149,1509,2 6 15,39.5,1873837
150,1500,2 6 13,40,1873832
151,1493,1 9 15,39.0,1873688
152,1506,1 9 13,39.5,1873682
153,1510,2 7 14,39.5,1873554
154,1498,1 9 11,40,1873481
155,1502,0 11 12,39.5,1873273
156,1498,2 8 15,39.0,1873089
157,1489,2 8 13,39.5,1873083
158,1490,1 10 13,39.0,1873037
159,1494,1 10 14,39.0,1873037
160,1494,0 11 10,40,1872972
161,1489,6 15 11,36.5,1872936
162,1503,1 10 11,39.5,1872933
163,1507,1 10 12,39.5,1872933
164,1497,6 15 13,36.0,1872732
165,1498,1 10 10,40,1872633
166,1494,2 9 13,39.0,1872527
167,1499,2 9 14,39.0,1872527
168,1492,2 9 15,38.5,1872434
169,1507,2 9 11,39.5,1872423
170,1494,6 15 15,35.5,1872317
171,1491,1 11 12,39.0,1872200
172,1503,1 11 10,39.5,1871997
173,1490,0 12 8,40,1871848
174,1494,0 12 9,40,1871848
175,1499,3 8 13,39.0,1871847
176,1499,7 14 15,35.5,1871841
177,1493,2 10 14,38.5,1871784
178,1495,2 10 12,39.0,1871778
179,1497,3 8 15,38.5,1871755
180,1495,1 11 8,40,1871595
181,1499,1 11 9,40,1871595
182,1508,2 10 10,39.5,1871575
183,1498,3 9 14,38.5,1871193
184,1489,3 9 12,39.0,1871188
185,1491,1 12 11,39.0,1871178
186,1500,2 10 8,40,1871174
