rank,cp,ivs,maxlevel,stat-product
1,1525,0 15 15,24.0,1912352
2,1529,1 14 15,24.0,1911980
3,1531,0 15 8,24.5,1911787
4,1530,1 15 14,24.0,1909833
5,1530,0 10 14,24.5,1908830
6,1531,2 15 12,24.0,1907166
7,1531,0 11 13,24.5,1907040
8,1528,0 12 11,24.5,1905094
9,1529,0 13 10,24.5,1902993
10,1520,0 14 15,24.0,1901298
11,1524,1 13 15,24.0,1900863
12,1527,0 14 8,24.5,1900736
13,1530,0 14 9,24.5,1900736
14,1528,2 12 15,24.0,1900304
15,1531,1 13 8,24.5,1900301
16,1521,0 15 14,24.0,1899164
17,1525,1 14 14,24.0,1898793
18,1532,5 15 14,23.5,1898520
19,1527,0 15 7,24.5,1898324
20,1529,2 13 14,24.0,1898300
21,1525,0 9 14,24.5,1897468
22,1529,0 9 15,24.5,1897468
23,1529,1 8 14,24.5,1896702
24,1523,1 15 12,24.0,1896570
25,1526,1 15 13,24.0,1896570
26,1527,2 14 12,24.0,1896142
27,1530,2 14 13,24.0,1896142
28,1526,0 10 13,24.5,1895755
29,1531,3 13 12,24.0,1895590
30,1529,1 15 5,24.5,1895449
31,1530,1 9 13,24.5,1895058
32,1524,0 11 11,24.5,1893888
33,1527,0 11 12,24.5,1893888
34,1524,2 15 10,24.0,1893829
35,1528,2 15 11,24.0,1893829
36,1528,3 14 10,24.0,1893342
37,1528,1 10 11,24.5,1893258
38,1525,0 12 10,24.5,1891864
39,1529,1 11 10,24.5,1891302
40,1529,3 15 9,24.0,1890939
41,1516,0 13 15,24.0,1890244
42,1530,0 12 3,25.0,1890009
43,1530,0 5 12,25.0,1889850
44,1520,1 12 15,24.0,1889747
45,1522,0 13 8,24.5,1889685
46,1526,0 13 9,24.5,1889685
47,1526,1 12 8,24.5,1889189
48,1530,1 12 9,24.5,1889189
49,1524,2 11 15,24.0,1889126
50,1530,2 11 8,24.5,1888568
51,1528,3 10 15,24.0,1888381
52,1517,0 14 14,24.0,1888186
53,1524,4 15 14,23.5,1888146
54,1527,4 15 15,23.5,1888146
55,1531,4 15 7,24.0,1887901
56,1521,1 13 14,24.0,1887754
57,1528,5 14 14,23.5,1887546
58,1531,5 14 15,23.5,1887546
59,1532,4 9 15,24.0,1887512
60,1523,0 14 7,24.5,1887351
61,1525,2 12 14,24.0,1887199
62,1527,1 13 7,24.5,1886919
63,1529,0 7 9,25.0,1886833
64,1531,6 13 14,23.5,1886826
65,1529,3 11 14,24.0,1886520
66,1521,0 8 14,24.5,1886105
67,1524,0 8 15,24.5,1886105
68,1514,0 15 12,24.0,1885975
69,1518,0 15 13,24.0,1885975
70,1518,1 14 12,24.0,1885607
71,1522,1 14 13,24.0,1885607
72,1524,1 7 14,24.5,1885276
73,1528,1 7 15,24.5,1885276
74,1529,5 15 13,23.5,1885244
75,1522,2 13 12,24.0,1885117
76,1526,2 13 13,24.0,1885117
77,1530,0 8 8,25.0,1885086
78,1528,0 14 0,25.0,1884927
79,1520,0 15 5,24.5,1884860
80,1524,0 15 6,24.5,1884860
81,1532,6 14 13,23.5,1884589
82,1526,3 12 12,24.0,1884505
83,1530,3 12 13,24.0,1884505
84,1524,1 14 5,24.5,1884493
85,1528,1 14 6,24.5,1884493
86,1522,0 9 13,24.5,1884471
87,1528,2 6 14,24.5,1884318
88,1528,2 13 5,24.5,1884003
89,1530,4 11 12,24.0,1883770
90,1526,1 8 13,24.5,1883710
91,1516,1 15 10,24.0,1883307
92,1519,1 15 11,24.0,1883307
93,1527,0 9 6,25.0,1883180
94,1520,2 14 10,24.0,1882882
95,1523,2 14 11,24.0,1882882
96,1530,2 7 13,24.5,1882823
97,1519,0 10 11,24.5,1882681
98,1523,0 10 12,24.5,1882681
99,1524,3 13 10,24.0,1882334
100,1527,3 13 11,24.0,1882334
101,1530,6 15 11,23.5,1882197
102,1523,1 9 11,24.5,1881989
103,1527,1 9 12,24.5,1881989
104,1525,1 15 4,24.5,1881910
105,1528,4 12 10,24.0,1881665
106,1531,4 12 11,24.0,1881665
107,1529,2 14 4,24.5,1881485
108,1527,2 8 11,24.5,1881170
109,1531,2 8 12,24.5,1881170
110,1528,0 10 5,25.0,1881115
111,1532,5 11 10,24.0,1880875
112,1520,0 11 10,24.5,1880736
113,1521,2 15 9,24.0,1880492
114,1526,0 2 15,25.0,1880480
115,1531,3 7 11,24.5,1880226
116,1524,1 10 10,24.5,1880110
117,1525,3 14 9,24.0,1880009
118,1527,0 3 14,25.0,1879448
119,1529,4 13 9,24.0,1879405
120,1528,2 9 10,24.5,1879360
121,1530,1 1 15,25.0,1879225
122,1511,0 12 15,24.0,1879190
123,1525,0 11 3,25.0,1878892
124,1529,0 11 4,25.0,1878892
125,1526,2 15 2,24.5,1878809
126,1530,2 15 3,24.5,1878809
127,1518,0 12 8,24.5,1878634
128,1521,0 12 9,24.5,1878634
