rank,cp,ivs,maxlevel,stat-product
1,1547,0 15 15,14.5,1637270
2,1549,1 14 15,14.5,1636140
3,1552,2 13 15,14.5,1634956
4,1551,2 15 13,14.5,1633628
5,1544,0 14 15,14.5,1630058
6,1546,1 13 15,14.5,1628900
7,1548,2 12 15,14.5,1627689
8,1545,1 15 13,14.5,1627578
9,1549,1 15 14,14.5,1627578
10,1548,2 14 13,14.5,1626432
11,1551,2 14 14,14.5,1626432
12,1551,3 11 15,14.5,1626424
13,1550,3 13 13,14.5,1625232
14,1552,4 12 13,14.5,1623979
15,1549,3 15 11,14.5,1623759
16,1540,0 13 15,14.5,1622845
17,1551,4 14 11,14.5,1622572
18,1543,1 12 15,14.5,1621661
19,1540,0 15 13,14.5,1621527
20,1543,0 15 14,14.5,1621527
21,1545,2 11 15,14.5,1620423
22,1542,1 14 13,14.5,1620408
23,1546,1 14 14,14.5,1620408
24,1549,0 1 15,15.0,1619805
25,1548,0 3 13,15.0,1619590
26,1544,2 13 13,14.5,1619235
27,1548,2 13 14,14.5,1619235
28,1547,3 10 15,14.5,1619131
29,1550,1 2 13,15.0,1618072
30,1546,3 12 13,14.5,1618009
31,1550,3 12 14,14.5,1618009
32,1549,4 9 15,14.5,1617785
33,1543,2 15 11,14.5,1617768
34,1547,2 15 12,14.5,1617768
35,1550,0 9 8,15.0,1617223
36,1549,4 11 13,14.5,1616729
37,1546,3 14 11,14.5,1616606
38,1550,3 14 12,14.5,1616606
39,1552,5 8 15,14.5,1616386
40,1549,0 11 6,15.0,1615859
41,1537,0 12 15,14.5,1615632
42,1551,5 10 13,14.5,1615397
43,1548,4 13 11,14.5,1615392
44,1552,4 13 12,14.5,1615392
45,1539,1 11 15,14.5,1614421
46,1536,0 14 13,14.5,1614384
47,1540,0 14 14,14.5,1614384
48,1548,0 13 4,15.0,1614209
49,1550,5 12 11,14.5,1614125
50,1547,4 15 9,14.5,1613773
51,1551,4 15 10,14.5,1613773
52,1538,1 13 13,14.5,1613238
53,1542,1 13 14,14.5,1613238
54,1541,2 10 15,14.5,1613156
55,1549,5 14 9,14.5,1612571
56,1547,0 15 2,15.0,1612272
57,1545,0 0 15,15.0,1612201
58,1545,0 2 13,15.0,1612057
59,1548,0 2 14,15.0,1612057
60,1541,2 12 13,14.5,1612038
61,1545,2 12 14,14.5,1612038
62,1544,3 9 15,14.5,1611838
63,1538,1 15 11,14.5,1611776
64,1541,1 15 12,14.5,1611776
65,1548,0 4 12,15.0,1611627
66,1552,6 13 9,14.5,1611316
67,1550,1 14 2,15.0,1611159
68,1547,0 6 10,15.0,1610909
69,1543,3 11 13,14.5,1610786
70,1547,3 11 14,14.5,1610786
71,1540,2 14 11,14.5,1610641
72,1544,2 14 12,14.5,1610641
73,1547,1 1 13,15.0,1610511
74,1546,4 8 15,14.5,1610465
75,1550,1 3 12,15.0,1610151
76,1547,0 8 8,15.0,1609905
77,1551,6 15 7,14.5,1609544
78,1550,1 5 10,15.0,1609503
79,1545,4 10 13,14.5,1609480
80,1549,4 10 14,14.5,1609480
81,1542,3 13 11,14.5,1609453
82,1546,3 13 12,14.5,1609453
83,1548,5 7 15,14.5,1609039
84,1549,2 0 13,15.0,1608909
85,1546,0 10 6,15.0,1608613
86,1550,0 10 7,15.0,1608613
87,1549,1 7 8,15.0,1608567
88,1533,0 11 15,14.5,1608420
89,1551,10 15 15,14.0,1608291
90,1545,4 12 11,14.5,1608213
91,1548,4 12 12,14.5,1608213
92,1547,5 9 13,14.5,1608120
93,1551,5 9 14,14.5,1608120
94,1541,3 15 9,14.5,1607840
95,1545,3 15 10,14.5,1607840
96,1550,6 6 15,14.5,1607558
97,1548,1 9 6,15.0,1607343
98,1533,0 13 13,14.5,1607241
99,1537,0 13 14,14.5,1607241
100,1536,1 10 15,14.5,1607182
101,1545,0 12 4,15.0,1607035
102,1549,0 12 5,15.0,1607035
103,1554,11 14 15,14.0,1606966
104,1547,5 11 11,14.5,1606919
105,1551,5 11 12,14.5,1606919
106,1550,6 8 13,14.5,1606708
107,1544,4 14 9,14.5,1606664
108,1548,4 14 10,14.5,1606664
109,1535,1 12 13,14.5,1606068
110,1539,1 12 14,14.5,1606068
111,1552,7 5 15,14.5,1606024
112,1550,2 8 6,15.0,1606018
113,1538,2 9 15,14.5,1605890
114,1547,1 11 4,15.0,1605830
115,1532,0 15 11,14.5,1605784
116,1536,0 15 12,14.5,1605784
117,1549,6 10 11,14.5,1605573
118,1546,5 13 9,14.5,1605436
119,1550,5 13 10,14.5,1605436
120,1552,7 7 13,14.5,1605242
121,1544,0 14 2,15.0,1605170
122,1548,0 14 3,15.0,1605170
123,1537,2 11 13,14.5,1604842
124,1541,2 11 14,14.5,1604842
125,1534,1 14 11,14.5,1604676
126,1538,1 14 12,14.5,1604676
