rank,cp,ivs,maxlevel,stat-product
1,1500,1 15 15,25,2081586
2,1497,1 14 15,25,2072124
3,1496,1 15 14,25,2070965
4,1491,0 15 15,25,2068736
5,1500,0 14 8,25.5,2066456
6,1499,2 12 15,25,2065875
7,1500,0 15 7,25.5,2064908
8,1499,2 13 14,25,2064806
9,1500,0 6 15,25.5,2064708
10,1498,3 15 15,24.5,2064293
11,1499,0 7 14,25.5,2063910
12,1498,2 14 13,25,2063640
13,1499,0 8 13,25.5,2063011
14,1493,1 13 15,25,2062662
15,1498,2 15 12,25,2062377
16,1499,0 9 12,25.5,2062013
17,1493,1 14 14,25,2061552
18,1498,0 10 11,25.5,2060914
19,1493,1 15 13,25,2060345
20,1498,0 11 10,25.5,2059716
21,1488,0 14 15,25,2059333
22,1497,0 12 9,25.5,2058418
23,1487,0 15 14,25,2058182
24,1500,4 13 15,24.5,2058000
25,1497,0 13 8,25.5,2057020
26,1500,4 14 14,24.5,2056892
27,1496,2 11 15,25,2056354
28,1500,3 13 12,25,2056166
29,1500,4 15 13,24.5,2055688
30,1496,0 14 7,25.5,2055522
31,1495,2 12 14,25,2055334
32,1496,0 5 15,25.5,2054923
33,1495,3 14 15,24.5,2054910
34,1500,3 14 11,25,2054895
35,1500,1 8 11,25.5,2054424
36,1495,2 13 13,25,2054217
37,1496,0 6 14,25.5,2054174
38,1500,0 2 14,26,2053939
39,1496,0 15 6,25.5,2053925
40,1500,0 12 5,26,2053786
41,1494,3 15 14,24.5,2053761
42,1499,3 15 10,25,2053527
43,1495,0 7 13,25.5,2053326
44,1500,1 9 10,25.5,2053319
45,1500,0 3 13,26,2053277
46,1490,1 12 15,25,2053201
47,1495,2 14 12,25,2053003
48,1500,0 4 12,26,2052514
49,1495,0 8 12,25.5,2052377
50,1500,0 13 4,26,2052158
51,1490,1 13 14,25,2052138
52,1500,1 10 9,25.5,2052114
53,1489,2 15 15,24.5,2051706
54,1494,2 15 11,25,2051692
55,1499,0 5 11,26,2051649
56,1495,0 9 11,25.5,2051329
57,1489,1 14 13,25,2050980
58,1499,1 11 8,25.5,2050808
59,1499,0 6 10,26,2050682
60,1499,0 14 3,26,2050428
61,1494,0 10 10,25.5,2050180
62,1484,0 13 15,25,2049930
63,1498,3 9 15,25,2049813
64,1489,1 15 12,25,2049725
65,1499,0 7 9,26,2049614
66,1499,1 12 7,25.5,2049401
67,1494,0 11 9,25.5,2048932
68,1498,3 10 14,25,2048884
69,1484,0 14 14,25,2048826
70,1498,0 15 2,26,2048596
71,1497,4 12 15,24.5,2048559
72,1498,0 8 8,26,2048443
73,1498,1 3 15,25.5,2047994
74,1498,1 13 6,25.5,2047894
75,1497,3 11 13,25,2047858
76,1483,0 15 13,25,2047627
77,1493,0 12 8,25.5,2047584
78,1497,4 13 14,24.5,2047500
79,1498,1 4 14,25.5,2047341
80,1498,0 9 7,26,2047171
81,1492,2 10 15,25,2046834
82,1497,3 12 12,25,2046734
83,1498,1 5 13,25.5,2046588
84,1496,4 14 13,24.5,2046344
85,1497,1 14 5,25.5,2046286
86,1493,0 13 7,25.5,2046136
87,1492,2 11 14,25,2045863
88,1497,0 10 6,26,2045797
89,1497,1 6 12,25.5,2045734
90,1491,3 13 15,24.5,2045527
91,1496,3 13 11,25,2045512
92,1492,0 4 15,25.5,2045138
93,1496,4 15 12,24.5,2045091
94,1492,2 12 13,25,2044794
95,1497,1 7 11,25.5,2044779
96,1492,0 14 6,25.5,2044589
97,1497,1 15 4,25.5,2044578
98,1497,0 0 15,26,2044525
99,1492,0 5 14,25.5,2044439
100,1491,3 14 14,24.5,2044426
101,1497,0 11 5,26,2044322
102,1496,3 14 10,25,2044193
103,1497,0 1 14,26,2044016
104,1487,1 11 15,25,2043739
105,1496,1 8 10,25.5,2043724
106,1492,0 6 13,25.5,2043640
107,1491,2 13 12,25,2043629
108,1496,0 2 13,26,2043406
109,1490,3 15 13,24.5,2043229
110,1500,4 7 15,25,2043038
111,1492,0 15 5,25.5,2042941
112,1495,3 15 9,25,2042776
113,1496,0 12 4,26,2042744
114,1491,0 7 12,25.5,2042741
115,1486,1 12 14,25,2042725
116,1496,0 3 12,26,2042693
117,1496,1 9 9,25.5,2042569
118,1486,2 14 15,24.5,2042380
119,1491,2 14 11,25,2042366
120,1500,4 8 14,25,2042202
121,1499,5 10 15,24.5,2041980
122,1496,0 4 11,26,2041879
123,1491,0 8 11,25.5,2041743
124,1500,2 11 6,25.5,2041631
125,1486,1 13 13,25,2041615
126,1496,1 10 8,25.5,2041313
127,1499,4 9 13,25,2041268
128,1485,2 15 14,24.5,2041238
129,1496,0 13 3,26,2041065
130,1499,5 11 14,24.5,2041010
131,1490,2 15 10,25,2041006
132,1496,0 5 10,26,2040963
133,1500,2 1 15,25.5,2040822
134,1500,1 14 1,26,2040738
135,1491,0 9 10,25.5,2040645
136,1500,1 7 7,26,2040635
137,1481,0 12 15,25,2040526
138,1485,1 14 12,25,2040408
139,1500,2 2 14,25.5,2040266
140,1499,4 10 12,25,2040235
141,1494,3 8 15,25,2040234
142,1500,2 12 5,25.5,2040115
143,1495,1 11 7,25.5,2039957
144,1495,0 6 9,26,2039946
145,1498,5 12 13,24.5,2039944
146,1500,2 3 13,25.5,2039609
147,1480,0 13 14,25,2039471
148,1490,0 10 9,25.5,2039446
149,1500,1 8 6,26,2039355
150,1494,3 9 14,25,2039355
151,1495,0 14 2,26,2039284
152,1493,4 11 15,24.5,2039119
153,1485,1 15 11,25,2039104
154,1499,4 11 11,25,2039104
155,1499,2 4 12,25.5,2038851
156,1495,0 7 8,26,2038826
157,1499,1 15 0,26,2038792
158,1498,5 13 12,24.5,2038781
159,1495,1 12 6,25.5,2038500
160,1499,2 13 4,25.5,2038497
161,1494,3 10 13,25,2038377
162,1480,0 14 13,25,2038320
163,1490,0 11 8,25.5,2038148
164,1494,1 2 15,25.5,2038148
165,1493,4 12 14,24.5,2038107
166,1499,2 5 11,25.5,2037992
167,1499,1 9 5,26,2037973
168,1498,4 12 10,25,2037875
169,1494,0 8 7,26,2037605
170,1494,1 3 14,25.5,2037545
171,1497,5 14 11,24.5,2037522
172,1494,0 15 1,26,2037401
173,1489,2 9 15,25,2037314
174,1493,3 11 12,25,2037302
175,1480,0 15 12,25,2037072
176,1499,2 6 10,25.5,2037032
177,1493,4 13 13,24.5,2037000
178,1494,1 13 5,25.5,2036943
179,1494,1 4 13,25.5,2036842
180,1499,2 14 3,25.5,2036779
