rank,cp,ivs,maxlevel,stat-product
1,1068,15 15 15,40,1085176
2,1064,15 15 14,40,1077692
3,1059,14 15 15,40,1077017
4,1063,15 14 15,40,1075657
5,1060,15 15 13,40,1070208
6,1056,14 15 14,40,1069589
7,1051,13 15 15,40,1068858
8,1059,15 14 14,40,1068239
9,1055,14 14 15,40,1067569
10,1058,15 13 15,40,1066138
11,1056,15 15 12,40,1062724
12,1052,14 15 13,40,1062162
13,1048,13 15 14,40,1061486
14,1055,15 14 13,40,1060820
15,1043,12 15 15,40,1060698
16,1051,14 14 14,40,1060207
17,1047,13 14 15,40,1059482
18,1054,15 13 14,40,1058785
19,1050,14 13 15,40,1058122
20,1053,15 12 15,40,1056619
21,1053,15 15 11,40,1055240
22,1048,14 15 12,40,1054734
23,1044,13 15 13,40,1054115
24,1052,15 14 12,40,1053402
25,1040,12 15 14,40,1053383
26,1048,14 14 13,40,1052844
27,1035,11 15 15,40,1052539
28,1043,13 14 14,40,1052175
29,1051,15 13 13,40,1051433
30,1039,12 14 15,40,1051394
31,1047,14 13 14,40,1050824
32,1042,13 13 15,40,1050106
33,1050,15 12 14,40,1049332
34,1045,14 12 15,40,1048674
35,1049,15 15 10,40,1047756
36,1045,14 15 11,40,1047306
37,1049,15 11 15,40,1047100
38,1041,13 15 12,40,1046743
39,1036,12 15 13,40,1046068
40,1048,15 14 11,40,1045984
41,1044,14 14 12,40,1045482
42,1032,11 15 14,40,1045280
43,1040,13 14 13,40,1044868
44,1027,10 15 15,40,1044380
45,1035,12 14 14,40,1044143
46,1047,15 13 12,40,1044080
47,1043,14 13 13,40,1043527
48,1031,11 14 15,40,1043306
49,1039,13 13 14,40,1042864
50,1034,12 13 15,40,1042090
51,1046,15 12 13,40,1042045
52,1042,14 12 14,40,1041442
53,1038,13 12 15,40,1040730
54,1045,15 15 9,40,1040272
55,1041,14 15 10,40,1039878
56,1045,15 11 14,40,1039878
57,1037,13 15 11,40,1039372
58,1041,14 11 15,40,1039227
59,1033,12 15 12,40,1038753
60,1044,15 14 10,40,1038565
61,1040,14 14 11,40,1038119
62,1028,11 15 13,40,1038021
63,1044,15 10 15,40,1037581
64,1036,13 14 12,40,1037561
65,1024,10 15 14,40,1037177
66,1032,12 14 13,40,1036892
67,1043,15 13 11,40,1036727
68,1039,14 13 12,40,1036230
69,1019,9 15 15,40,1036221
70,1027,11 14 14,40,1036111
71,1035,13 13 13,40,1035622
72,1023,10 14 15,40,1035219
73,1031,12 13 14,40,1034903
74,1042,15 12 12,40,1034758
